row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
110,first chill country,8e8hxnShTint8WBH642sR1BpSW4DrFX84kpFiQWcpump,309.1%,309.1%,309.1%,117,23.4K,28.5K,17.22,71,1min,27.87%,0%,-,,2024-11-21 03:38:15,23.2K,+333.7%
111,First Chill Dog,Bb5vQBGj3vCxSgM8FEv3JJQP6pv2cu2bv956SXAopump,289.6%,763%,763%,190,37.9K,61.9K,51.82,159,16min,21.52%,0%,-,,2024-11-21 03:38:15,35.4K,+208.1%
112,ChilledCow,Atop35vNDrBSd9N7AGikAmhfaCVeKHUa9CkxRYZbpump,573.1%,612.1%,612.1%,108,19.1K,50.2K,47.89,33,5min,29.61%,0%,-,,2024-11-21 03:38:15,42K,+562.9%
113,PINO,ATdr1VCBc6kzS4EcfWwWZY2j5Lf5yHYQffjHi8HHpump,489.9%,489.9%,489.9%,157,10.6K,41.1K,43.03,196,1min,12.23%,0.02%,-,,2024-11-21 03:38:15,33.2K,+477%
114,First Chill Emoji,2BXWdF8teEUB7iGGToccWdXwWoWbgzPqkwKb8gSvpump,202.7%,202.7%,202.7%,122,21.6K,21.2K,28.39,60,1min,32.48%,0%,-,,2024-11-21 03:38:15,15.8K,+225.8%
115,Puff Puff,oxRFooSN6muLuus9Za2Y4Rx7imQ45gutKNnEnEJpump,222.6%,222.6%,222.6%,139,18.2K,22.6K,20.51,85,3min,30.45%,4.13%,-,,2024-11-21 03:38:15,15.4K,+219.6%
116,The first chill guy,GUbf1v1LaoApVhjQ171KeB46AG9ccW27duoWTbQbpump,271.7%,271.7%,271.7%,121,22.9K,25.9K,8.16,50,1min,44.16%,0%,-,,2024-11-21 03:38:15,24.8K,+356.5%
117,First chill dog,7tgUr8exaogHxX9YYqdSYCgFqMaP9PRRX6gGjyhbpump,203.8%,203.8%,203.8%,121,19.9K,25.3K,25.5,69,3min,37.9%,0%,-,,2024-11-21 03:38:15,17K,+203.8%
118,Daddy Chill,2dUuiN2f4SyGZH1tib4PJeuyaCefPuScJnTWgz4wpump,235.4%,264.9%,264.9%,102,15.7K,25K,25.33,59,10min,26.13%,1.76%,-,,2024-11-21 03:38:15,16.7K,+217.9%
119,@chill,AUnQumv8REjoXokWoSa8FfGuZYNuXVyPgYombvnEpump,518.1%,518.1%,518.1%,130,51.1K,44.2K,51.52,70,1min,45.18%,6.39%,-,,2024-11-21 03:38:15,40.6K,+567.4%
120,BOBER,32chHAZgQ3LNhAqqZytb5iTY6jGWXBxQMYCqM5Bapump,493.1%,493.1%,493.1%,143,10.6K,41.2K,41.03,154,47s,34.89%,0.18%,-,https://t.me/boberkurwaxsol,2024-11-21 03:38:15,33.7K,+485.9%
121,Lion Shot By Police,BNuwbsfy7ectEnjTQZ7gJmTFVQ48jKXzGzTEy8mbpump,239.7%,239.7%,239.7%,103,60K,41.9K,55.44,42,2min,24.99%,0%,-,,2024-11-21 03:38:15,30.8K,+249.2%
122,DogWifNoHat,2mdhTomuzeAKQX9D6hnpCNUmFR4pssURVvkr1XGjpump,405.8%,405.8%,405.8%,102,13.8K,35.2K,36.41,41,6min,36.87%,3.46% Buy More,-,http://t.me/nononononono,2024-11-21 03:38:15,28.3K,+405.8%
123,Derrick White Coin,GjFFrWd2ti6FoWsj2X8rLUGFxLMaauHCSNNCQ3uepump,497.8%,497.8%,497.8%,145,10.8K,41.7K,42.1,184,51s,12.55%,1.18%,-,,2024-11-21 03:38:15,33.9K,+486.6%
124,🍌,B8wApPcGM7Z2k4GYokJhxQ32PBW54MLXkWzq9Za1pump,205.8%,205.8%,205.8%,350,8.1K,22.3K,17.89,86,4min,27.52%,0%,-,,2024-11-21 03:38:15,14.7K,+201.1%
125,World's Chillest Animal,AqroALPCXmN6sGDcxxpv6Fidt3qBSc9Uwjp7sWNHpump,219.4%,219.4%,219.4%,111,11.4K,22.2K,7.29,80,1min,27.61%,3.13%,-,,2024-11-21 03:38:15,14K,+201.3%
126,LofiGirl,7D4pjTnroQWspwJRcgYtYRkgwoHLzFt2hRsEmyp5pump,260%,365.1%,365.1%,137,7.4K,31.3K,23.88,33,7min,33.65%,0.02% Buy More,-,,2024-11-21 03:38:15,22.6K,+259.5%
