row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
105,zerobrain,GkjiyGgrhuXEdLWJPqjMv3zYRAqwk5DENcjXbTHuBCAn,38.87%,59.78%,28.63%,2119,6.1K,81.1K,52.93,1426,8h,19.61%,0% Add Liquidity,-,https://t.me/ZeroBrainSOL,2024-11-20 01:45:37,22.7K,+38.87%
106,RugGuy,D5zJjaYHVnjenys93TqymA3psYGKq8gfXutgs6atpump,45.29%,1440%,1440%,762,180.8K,106.8K,85.25,508,5min,18.38%,0%,-,,2024-11-20 01:45:37,33.3K,+45.29%
107,my dog lucy,Cy7Nyi89q2HCt4wwxyLLJERNdjwBJVHJCnC8xGSQpump,33.87%,50.43%,9611.8%,503,204.4K,662.7K,238.62,1591,1h,15.53%,0%,-,,2024-11-20 01:45:37,163.8K,+32.83%
108,CTO + CEO,GQkBXt8KoCMtjmkY7KNK9afu14BXuozYRgu2FLVkpump,568.9%,568.9%,568.9%,513,192.3K,49.7K,79.01,163,55s,29.44%,0%,-,,2024-11-20 01:45:37,41.7K,+561.9%
109,ME LOOKING AT,3ZbJKqB9gKYnwKsCdPoU5f57SvE3LZfK4tfPLL3zpump,32.12%,309.5%,1792%,636,222K,126.1K,79.01,609,3min,20.98%,0%,-,https://t.me/WEBONDTHISBRO,2024-11-20 01:45:37,30.7K,+32.12%
110,just a shy lamb,DfV7ebR5KKJdUNdyVBztF4ZxABfrVXWvkeVtf22apump,130.9%,3115.8%,3115.8%,512,162.8K,217.6K,79.01,355,2min,33.31%,0%,-,,2024-11-20 01:45:37,123.4K,+130.9%
111,im sorry,6NgJae7TKL4SQiVJyAsU8vNs1fF8K6jn8L7JfRKZpump,238.7%,4755.7%,4749.3%,502,248.3K,326.2K,79.01,403,3min,18.02%,0%,-,,2024-11-20 01:45:37,229.9K,+238.7%
112,Night $hift,nShFTfbLJAzn3M9VvJsuaZCCztCcZSpSfk62i2CrCsk,35.25%,315.8%,1267.3%,4990,1.4K,73.3K,39.67,124,1h,44.1%,0%,-,https://t.me/NShift_Portal,2024-11-20 01:45:37,19.1K,+35.25%
113,make me rich,DrX1F9GX4sTgWYPiAGfHbZJoTNt7jmirmRiYJqAdpump,417.5%,1759.7%,3211.7%,539,337.2K,265.9K,79.01,161,1min,30.47%,0%,-,http://t.me/makekidrichh,2024-11-20 01:45:37,214.5K,+417.5%
114,QUANTS MOM,6YZM5CfaCxm6NGYstEGjtpHeA31m97mGvtfjVhGDpump,1599.9%,2686%,2686%,636,469.2K,193.4K,79.01,202,22s,25.86%,0%,-,,2024-11-20 01:45:37,182K,+1599.9%
115,FrogRunner,GVmrR8Hqr8mVzQ9jLdDE24tTiNXVxdk4MV1RYg4cpump,142.1%,1378.1%,7271.1%,534,180K,816.5K,145.71,709,1h,26.86%,8.01%,-,https://t.me/Frog_Runner,2024-11-20 01:45:37,487.5K,+142.9%
116,Quant Z Real Name,3qjXbsJhMbG3kYE3tH5tnGtQ4warWpVUsp7NAjzCpump,422.2%,2324.1%,2324.1%,515,262.7K,164.7K,79.01,104,1min,35.77%,4.12% Sell Part,-,,2024-11-20 01:45:37,129.1K,+409.2%
117,yns,4d8BRqQjdyiPhqFmMd4aanMEmUg8VPGZwmTAPp7qpump,114.3%,34.37%,113.9%,507,138.9K,2.4M,513.82,5692,47d,20.3%,0%,-,https://t.me/YNSGlobal,2024-11-20 01:45:37,1.3,+119.4%
118,Linpuss | Linea,7Wmy8QAends2xViZBQXXTAoZT3bWQztukp8dFGoRpump,32.58%,19.12%,470.9%,1295,183.8K,145.2K,103.52,691,4h,4.07%,0%,-,,2024-11-20 01:45:37,35.7K,+32.58%
119,Ozempic,3u61JCqvY9cZT69XsX4kia5xP3CpC6AeiPFfHBSZpump,50.39%,1.39%,152.1%,673,48.7K,1.2M,287.91,3975,9h,20.64%,0%,-,https://t.me/Ozempicdealers,2024-11-20 01:45:37,412.5K,+53.43%
120,The Cabal,33T8zxy51eS2skdPrZpvtm8RYpDhMwuMqnXRDYHNpump,2064.4%,2064.4%,2064.4%,579,366.3K,148.5K,79.01,123,54s,41.2%,0%,-,,2024-11-20 01:45:37,142.7K,+2080%
121,English or Spanish,gabeGcknKqGVSfUvXJcggFdHPApDnAKYSPVqfxqpump,33.26%,358.2%,1169.2%,913,31.6K,402.7K,192.09,660,162d,21.95%,0%,-,https://t.me/MOVE_CTO,2024-11-20 01:45:37,100.5K,+33.26%
122,Swaggy Wolfdog,woLfjy1RzfvjLNC1AEEqafx1Q3bPDUU3QW6kmBYQjP4,34.15%,-0.37%,35.04%,788,100.2K,6.5M,635.18,1790,20d,7.98%,0%,-,,2024-11-20 01:45:37,1.7,+34.15%
123,QUANT AS A BABY,G6kWbiNGe58iBW8XDsdRJJqcozGt6kTw7PriShk8pump,135.8%,3261.1%,3261.1%,540,422.8K,227.3K,79.01,185,2min,17.81%,0%,-,,2024-11-20 01:45:37,130.9K,+135.8%
124,PINGUTICS GENETICS,74gvvzaxEgtLPJ5vwnQB8KqscfD5rwDwQAFE2ZzCpump,121%,3118.9%,3118.9%,521,201K,212.7K,79.01,182,1min,27.27%,1.06%,-,https://t.me/DrPinguAI,2024-11-20 01:45:37,99.1K,+103%
125,zerobrain,GkjiyGgrhuXEdLWJPqjMv3zYRAqwk5DENcjXbTHuBCAn,31.49%,129.9%,-11.67%,2119,72.9K,103.6K,62.51,1494,8h,19.91%,0% Add Liquidity,-,https://t.me/ZeroBrainSOL,2024-11-20 01:45:37,24.8K,+31.49%
126,Eruna,9stKmvvRBK52hQrD1vZRBgtjaQpafy6Tbg2f98UBpump,75.37%,-66.29%,52.31%,579,10.9K,37.8K,53.83,3786,2h,20.59%,0%,-,https://t.me/Erunasol,2024-11-20 01:45:37,16.3K,+75.37%
127,Yumino,2LX4ibwT8bLjd1Sn7zPtQkZDiAARYo8WGSrRkAAgpump,75.05%,720.3%,720.3%,571,268.1K,205.8K,106.69,215,18min,13.8%,0%,-,,2024-11-20 01:45:37,90.1K,+76.59%
128,The Night Riders By Matt Furie,GDxnm6L15djf5Cf3NxzeEMdCTKrpX16L67c1qG4hpump,43.34%,696.4%,1775.1%,535,115.9K,130.3K,79.01,402,5min,26.62%,0%,-,,2024-11-20 01:45:37,39.4K,+43.34%
129,SolTweet,Ay1F5HrTxkNgVwAAhFruuhR5n1QjGZG2YDYFLJk8o2X7,32.73%,41.6%,41.6%,514,286.1K,171.5K,28.44,121,5min,11%,0% Add Liquidity,-,,2024-11-20 01:45:37,42.3K,+32.73%
130,BLUD IVANOV,Egu3EfsBehzL8Nd8oGSounYBfrV83HEr1oUN1DkPpump,296.4%,296.4%,296.4%,514,89.7K,100K,79.01,367,3min,4.28%,0%,-,,2024-11-20 01:45:37,74.7K,+296.4%
131,UFO,4xUZLUg9foJrTibEbcgGZ8nFCBTSwcEdQzHvBYEgpump,977%,2885.4%,2885.4%,511,207.8K,209.5K,79.01,146,39s,30.58%,0%,-,,2024-11-20 01:45:37,199K,+1023.2%
132,Costco Girls,233Lz3P7w6LZNCuixmWiBuMh5TPMJUDtg9W5ARcwpump,393.6%,7177.4%,7177.4%,511,362.7K,477.2K,79.01,316,3min,8.18%,0%,-,,2024-11-20 01:45:37,380.5K,+393.6%
133,RugGuy,D5zJjaYHVnjenys93TqymA3psYGKq8gfXutgs6atpump,48.34%,303.4%,5390.4%,509,139.5K,380.9K,166.14,1655,58min,13.24%,0%,-,,2024-11-20 01:45:37,123.4K,+48.06%
134,PUMPO - PUMP.FUN MASCOT,Guud9Td1ohUUqwmi8BkhwPtPC9Lyk5WEyq1rU4atpump,40.31%,59.99%,30.22%,1750,4.6K,86.6K,66.74,337,10h,31.69%,3.5% Buy More,-,https://t.me/pumpoportal,2024-11-20 01:45:37,24.9K,+40.31%
135,TikTok GCR,GFj6B29i9WCDuyqD9JwMbrqAwu5hj8rCtYkbcmDCpump,1010.6%,3394.3%,3394.3%,526,172.1K,237.5K,79.01,174,32s,30.75%,0%,-,,2024-11-20 01:45:37,242.6K,+1134.1%
136,just a chill baby,HaigRoYiu3Wct3jiBq2uRa8EdTafU88VGo7Kecudpump,30.25%,1.96%,9268.4%,601,206.1K,1.8M,390.36,4515,5h,24.68%,0%,-,https://t.me/justachillbaby,2024-11-20 01:45:37,416.5K,+30.25%
137,Dog Filter,64ZeoLmFGBZTX4mY8Unt1tiNk1mmXU9mhy8VpvjDpump,34.53%,913.1%,1809.9%,518,114.6K,129.8K,79.01,368,3min,19.5%,0%,-,"https://t.me/doggyfilter, https://t.me/doggyfilter",2024-11-20 01:45:37,34K,+35.21%
138,TRINITY,6UWNmC8NHHquKQZShp4Mgj13HBE8pKj2BTq5UJPSpump,33.63%,52.7%,-20.82%,1172,32K,1M,349.22,5016,10h,13.49%,0%,-,https://t.me/trinitytokenai,2024-11-20 01:45:37,259.2K,+33.63%
139,MAXX,E2RK3D1DjCK3fcw93MayahVo8zVX8UimXfFZEbiRpump,297.6%,297.6%,297.6%,547,94.9K,100.1K,79.01,243,3min,5.01%,0%,-,,2024-11-20 01:45:37,75.9K,+301.5%
140,Peanut's Fav Food,6nFxNWcTDSQ5JgYteRhTicUZBFCgF2vWbwCV46JBpump,47.96%,96.41%,148.6%,548,1.8K,17K,34.57,2557,11h,26.33%,0%,-,,2024-11-20 01:45:37,5523.1263,+47.96%
141,Gen X Quant,Axe6CPg4i6Nf6yyenEHmz37DUkPivdVEMPVCfDpjpump,319.6%,2556.5%,2556.5%,648,220.4K,186.4K,79.01,411,30s,20.15%,0%,-,,2024-11-20 01:45:37,142K,+319.6%
142,aiweb,67ynDqzEC9WjQ2WDH8JcaF8qobj3a6Tckxt2pcQ6pump,2707.6%,2707.6%,2707.6%,541,175.4K,189.3K,79.01,128,40s,36.13%,2.65%,-,,2024-11-20 01:45:37,206.5K,+3063.1%
143,Kimiko,2G6jk88zF7tyicTXcjANZ9H9P2v86hoXvQaXvxD3pump,33.89%,630.9%,630.9%,1020,159K,183.6K,100.15,450,45min,12.85%,0%,-,https://t.me/kimiko_aisol,2024-11-20 01:45:37,46.5K,+33.89%
144,Max Cat,5b9mMQzFzpQ3BTqzTMFsTq6QezUoHkiMXU3DWPKBpump,351.6%,6347.9%,6347.9%,546,307.5K,429.2K,79.01,197,1min,26.54%,1.59%,-,,2024-11-20 01:45:37,334.1K,+351.6%
145,UFO,4xUZLUg9foJrTibEbcgGZ8nFCBTSwcEdQzHvBYEgpump,39.12%,3475.5%,3475.5%,621,143.7K,250.9K,155.96,2558,31min,13.18%,0%,-,,2024-11-20 01:45:37,66.6K,+38.26%
146,MEWO,HUWmJj3dB6yuLwkfzqDYC6aqA56QbidCxppiyQwXpump,448.1%,448.1%,448.1%,574,69.3K,138K,79.01,321,4min,4.04%,0%,-,,2024-11-20 01:45:37,93.6K,+372%
147,Khaby Lame,ANxDvwV3HAwKxsvk6NgPgVCoDZFtEPG5yc1S5w6pump,51.88%,76.53%,5463.4%,509,97.1K,655.8K,187.53,1399,150d,27.72%,0%,-,https://t.me/khaby_sol,2024-11-20 01:45:37,224.6K,+52.01%
148,TeaRex,8LYEAjpNGQshctKr6EBzVCR9qFiSTHWzkFxCt4skMWRe,30.23%,-59.97%,-94.47%,791,54.9K,528.8K,234,16505,18h,2.16%,0% Add Liquidity,-,https://t.me/TeaRex_Portal,2024-11-20 01:45:37,122.7K,+30.23%
149,Just a Chill Rugger,EUztPP93XKcNvJYEsoLtoLvVh23bxWG4cR7t5bU8pump,181.3%,181.3%,181.3%,501,55.5K,254.1K,81.45,261,4min,11.85%,0% Add Liquidity,-,,2024-11-20 01:45:37,163.8K,+181.3%
150,Angelus,GbvSPxgkkGZ5BjnxqSJiAZ361nxnmTZg8JXvsXYBpump,443.4%,443.4%,443.4%,557,204.6K,37.4K,79.01,100,52s,28.36%,5%,-,,2024-11-20 01:45:37,30.6K,+443.6%
151,International Space Station,Efd19UdYQ2iZcvzkZ379hJ6ogmhz5XuPdtD7mt6oj2iC,31.54%,-71.57%,-92.96%,673,89.4K,1.2M,562.23,17376,9h,3.86%,0.01% Add Liquidity,-,https://t.me/ISS_Portal,2024-11-20 01:45:37,291.4K,+31.57%
152,memecorn supracycle,2vNKxYuTuxStyHWeAshL2VBDAfQgvQNEQvVF2ZGopump,101.1%,2656.4%,2656.4%,1058,229.6K,193.4K,79.01,393,4min,23.8%,0%,-,,2024-11-20 01:45:37,97.2K,+101.1%
153,Papoy,GtJjiYv2TuwTHEzQHGDntnQ7wEdppC4DzLzhrNnppump,299.2%,299.2%,299.2%,516,80.7K,100.5K,79.01,224,2min,5.43%,0%,-,,2024-11-20 01:45:37,67.7K,+268.9%
154,just a chill baby,HaigRoYiu3Wct3jiBq2uRa8EdTafU88VGo7Kecudpump,95.93%,-46.28%,1856.5%,512,156.9K,1.6M,375.04,4967,5h,22.57%,0%,-,https://t.me/justachillbaby,2024-11-20 01:45:37,767.8K,+90.5%
155,Ninja,6JGXzqHsJsP7ZRDfipciryoKwg1NqzACR5UB7pGXpump,328%,328%,328%,508,71.2K,107.8K,79.01,360,3min,5.03%,0%,-,,2024-11-20 01:45:37,82.6K,+328%
156,Ozempic,3u61JCqvY9cZT69XsX4kia5xP3CpC6AeiPFfHBSZpump,36.32%,5.43%,395.8%,3315,64K,2.4M,410.23,4562,10h,18.65%,0%,-,https://t.me/Ozempicdealers,2024-11-20 01:45:37,630.8K,+36.32%
157,NUN COIN,GR5EJ2Vy1RcUaF898bZSejPKUeByN6JQQjfgJHrjpump,3914%,3914%,3914%,588,199.5K,272.3K,79.01,98,1min,35.98%,0%,-,,2024-11-20 01:45:37,241K,+3552.4%
158,🖕🖕,2YrQTxfVG4LxrS13HAtPsVR6F6EvJr46sSfRJV65pump,30.18%,255.6%,255.6%,2606,2.1K,23.2K,36.65,215,16min,18.07%,0%,-,https://t.me/MiddleFingerQuant,2024-11-20 01:45:37,5385.5225,+30.17%
159,MidgetMafia,JA965iJWrx8WBWqGwHhGiWaQW2VLee9wbNQfNLnCpump,27.39%,1604.1%,1604.1%,533,365K,120.3K,79.01,243,1min,35.08%,7.64%,-,,2024-11-20 01:45:37,52.4K,+55.48%
160,Peanut's Fav Food,6nFxNWcTDSQ5JgYteRhTicUZBFCgF2vWbwCV46JBpump,31.23%,423.4%,598.6%,758,2.5K,45.4K,55.86,2575,11h,36.46%,0%,-,,2024-11-20 01:45:37,10.8K,+31.23%
161,Just a chill boy,DJ6snEdtVpa3SmkYpcAhmdfeYKRx25R3URMxHE4upump,78.92%,2430.4%,2430.4%,540,127.8K,172.5K,79.01,121,2min,29.51%,3.99%,-,https://t.me/chillboysol,2024-11-20 01:45:37,76.1K,+78.92%
162,theydontloveyoulikeiloveyou,CbUPTbC4K7zdAEWxfa1nad4468xpX3LpWPhZVnzybhfN,30.48%,74.35%,157.4%,533,378.2K,10.2M,971.31,8511,18h,13.54%,0%,-,https://t.me/WAITcommunityPortal,2024-11-20 01:45:37,2.4,+30.48%
163,nonecoin,Htu9151cGNH4aXU5CSU3JbGGDD7PLrTruUM75MeApump,1794.3%,1794.3%,1794.3%,504,198.7K,130.3K,79.01,86,1min,37.76%,0%,-,,2024-11-20 01:45:37,123.5K,+1794.3%
164,Naval AI,VZZrktCnmrfVpfccsQqYapnwt8VEvz3VydpXhQ5oEvN,2942%,3265.9%,3265.9%,662,137.9K,4M,257.77,431,10min,11.78%,45.24% Remove Liquidity,-,,2024-11-20 01:45:37,4.1,+3185.5%
165,ShitPissFuckCockPeepeeWeenerButt,CC6Ew8JFYeWY3RiceKZMyZ895zQmqUZXhbydqLLfpump,106.3%,2783.5%,2783.5%,524,100.3K,194.8K,79.01,300,3min,22.35%,0%,-,http://t.me/POOPYofficialTG,2024-11-20 01:45:37,100.4K,+106.3%
166,thatlittlepuff,7GCaxXsdsjeMUs9UzgjiL2brdQTTnaXccemCaMQKYZRV,265.2%,919.6%,1031.8%,527,123.5K,155.2K,48.84,378,206d,30.06%,0% Add Liquidity,-,https://t.me/littlepuffsol,2024-11-20 01:45:37,112.7K,+265.2%
167,ignite,EPEhA8v8PKrgTjZCroyvrJZwUm2gXopddmBruRB8pump,36.67%,856.8%,856.8%,509,12.1K,241.7K,125.63,140,144d,16.52%,0%,-,,2024-11-20 01:45:37,64.9K,+36.67%
168,Kimiko,2G6jk88zF7tyicTXcjANZ9H9P2v86hoXvQaXvxD3pump,34.02%,20.66%,495.4%,836,474.3K,149.6K,104.13,473,1h,13.93%,0%,-,https://t.me/kimiko_aisol,2024-11-20 01:45:37,35.2K,+31.52%
169,squirrelandpeanuts,G9yXRndke7WJHc38mZCCi9tXLaohdttTA1j86b69pump,29.05%,182.7%,1177.1%,509,227.9K,624.7K,264.19,1043,5h,21.32%,0%,-,https://t.me/spportalsol,2024-11-20 01:45:37,166.7K,+34.34%
170,Hopecore,7kJejVVe6wRj1RiLTjZM54dNxTY1DPV6iE89VzN7pump,377.5%,342.3%,135.1%,516,568.1K,906.8K,143.82,760,40d,21.78%,0%,-,https://t.me/hopectoportal,2024-11-20 01:45:37,716.9K,+377.5%
171,XQC COIN,6EgxH2nCTDx8dyv6w6YK8rGr27dML9RHWV6x9G3opump,3273.9%,3114.4%,3114.4%,515,486.6K,221.9K,79.01,259,1min,22.92%,0%,-,,2024-11-20 01:45:37,215.3K,+3273.9%
172,luh calm fit,8SYJF9QHrvxsFCWHSoXM77pq6a9uDbZUf8Kbz6NRpump,134.7%,2691.1%,2691.1%,562,112.3K,194K,79.01,292,1min,28.39%,0%,-,https://t.me/+K15D2bKqKHozMGUx,2024-11-20 01:45:37,88.6K,+113%
173,FINE SHYT,Acxq1jXePGYrb6gSJyG8gEzx9UwPiU2gW7uiK2oGpump,45.74%,79.43%,166.1%,567,200.8K,6.7M,736.99,10498,8d,12.22%,0%,-,https://t.me/FineShytCTOPortal,2024-11-20 01:45:37,2.1,+46.85%
174,DARK QUANT,HksyxouiFbwVvbEe5y3GFFPFB5gtgpqdM7E5okyBpump,206.9%,206.9%,206.9%,504,55.2K,277.8K,83.82,277,3min,12.14%,0% Add Liquidity,-,,2024-11-20 01:45:37,187.3K,+206.9%
175,Quant's real name on X,KQZvsV63ZZyePxf14R5ibPbBeYZcydbc8mQ3fG8pump,90.3%,1664.7%,3633.6%,510,82K,269.3K,100.29,784,18min,21.76%,0%,-,https://t.me/CAP_QUANT,2024-11-20 01:45:37,127.8K,+90.3%
176,Just a Chiller Guy,F1mDjC9Tyeq718xi22cPTDRyLR7DmqxQuQ8yEUAZpump,33.47%,-37.27%,577.7%,2772,2.3K,54.8K,54.29,290,3h,31.74%,0%,-,https://t.me/chillerguySOL,2024-11-20 01:45:37,13.7K,+33.47%
177,Octo Pussy,xaLcuzG5uwmSuKHrVm3pvPDEx7Yr8mFg91WeMufpump,361.9%,361.9%,361.9%,535,96.2K,116.6K,79.01,236,2min,4.94%,0%,-,,2024-11-20 01:45:37,97.9K,+387.6%
178,🖕🖕,2YrQTxfVG4LxrS13HAtPsVR6F6EvJr46sSfRJV65pump,35.43%,-38.86%,754.5%,3689,3.2K,55.8K,55.23,275,57min,21.24%,0%,-,https://t.me/MiddleFingerQuant,2024-11-20 01:45:37,14.6K,+35.45%
179,Utie,DNECWE7yTyt8AxhKo8BNqVb2MncPzJiN6nfuPa2Kpump,423.2%,423.2%,423.2%,553,86.9K,132.4K,79.01,257,3min,4.27%,0%,-,,2024-11-20 01:45:37,102.4K,+404.8%
180,Just a chill boy,DJ6snEdtVpa3SmkYpcAhmdfeYKRx25R3URMxHE4upump,20.11%,6028.1%,6028.1%,2015,85.8K,417.8K,170.08,846,41min,13.58%,3.99%,-,https://t.me/chillboysol,2024-11-20 01:45:37,109.2K,+37.1%
181,CASHEW the Chipmunk,9AWoh4EwfnZoHMwE88yexJgEhgQPDtkWRDvvRqpdpump,320.4%,320.4%,320.4%,557,62.6K,106.4K,79.01,281,3min,4.45%,0%,-,,2024-11-20 01:45:37,89.5K,+353.6%
182,The Rizzler,2SfDwDRDX54RD6FU7mMeGUh9PbcS7UxjNcSbtpbVpump,75.36%,2362.2%,2362.2%,504,193.6K,162K,79.01,337,2min,23.88%,0%,-,,2024-11-20 01:45:37,69.3K,+75.03%
183,Just a chill quant,DTYJRmDUFx9n2Tn2t1sner2CrywmSw5ScbU61YJQpump,130.2%,130.2%,130.2%,514,72.2K,208.9K,90.78,222,3min,11.6%,0% Add Liquidity,-,,2024-11-20 01:45:37,118.2K,+130.2%
184,Bitcoin Elephant,6oUQD9yMNyDzeSBwsf81wHwkxr2NsDXeb2xS9sjpPnPC,1964.5%,1964.5%,1964.5%,559,828.9K,150.3K,79.01,217,50s,46.65%,10%,-,,2024-11-20 01:45:37,145.9K,+2004%
185,Seal,DLLLtFykt1N2eS43dgrGhA6DfYLSAqLX2zhz9XYJU4rK,25.18%,31.45%,31.45%,506,306.6K,155.6K,30.82,129,5min,10.58%,0% Add Liquidity,-,https://t.me/SealSolClub,2024-11-20 01:45:37,36.4K,+30.55%
186,Famous tiktok meme,DSgWUh5RpRvLPP6xB1ERMhwmWU3nJ2AdsBkeSqAUpump,314.9%,4847.6%,4847.6%,507,168.8K,334.1K,111.91,269,22min,34.63%,0%,-,,2024-11-20 01:45:37,237.7K,+295.1%
187,CHILL TRUMP,G2THf4s3PVMX9nFbNEebuCSZxEV85NvdfoXH5R1upump,58.29%,519.2%,4360.9%,503,68.1K,307.6K,123.44,946,17min,29.05%,5.43%,-,https://t.me/CHILLTRUMPPORTAL,2024-11-20 01:45:37,113.3K,+58.29%
188,RIP QUANT GRANDPA,AkrC4qRujpxMxKgAGTcuVGVZzofTcS2GgNiCqcEhpump,62.93%,1252.5%,1152.9%,506,132.8K,90.4K,55.39,308,7min,20.35%,0%,-,,2024-11-20 01:45:37,34.9K,+62.93%
189,User,3t6MHg4uSTFkRZYbnsPmRJsz3kxZq6beKSo58bxfB5jt,74.45%,1479.3%,1479.3%,526,186.7K,115.8K,79.01,123,1min,34.25%,5.73%,-,,2024-11-20 01:45:37,49.4K,+74.45%
190,The Rizzler,9PaRxesLfkHStXN7cgXikhCuDeAMY8TkXppwPrvHpump,2685.6%,2685.6%,2685.6%,538,513.2K,199.2K,79.01,43,36s,32.58%,8.25%,-,,2024-11-20 01:45:37,192K,+2685.6%
191,The Rizzler,ESjesb73S7SsYe8f1TDa6eacYEU1jaJ1ptwSCSwPpump,298.7%,5761.2%,5761.2%,527,311.1K,386.7K,79.01,363,2min,10.16%,0%,-,,2024-11-20 01:45:37,289.7K,+298.7%
192,ItsDaRizzler,5c9daUFgvDdsjb5oHk6EaP7J9aDbi1AWpE8uqkJ8pump,30.14%,30.14%,30.14%,510,65.8K,118K,91.34,237,4min,8.77%,0% Add Liquidity,-,,2024-11-20 01:45:37,27.3K,+30.14%
193,Ozempic,3u61JCqvY9cZT69XsX4kia5xP3CpC6AeiPFfHBSZpump,27.36%,19.23%,323.4%,1421,79.7K,2.9M,456.25,5042,11h,17.86%,0%,-,https://t.me/Ozempicdealers,2024-11-20 01:45:37,703.4K,+31.09%
194,Pepsi Dog,BQQo16Zum2eWMyXcAWG46Y8qDrcQLx3oG8hjAsrEYtK7,86.98%,985%,985%,514,9.5K,280.6K,145.8,209,163d,16.15%,0%,-,https://t.me/pepsidogsol,2024-11-20 01:45:37,130.5K,+86.98%
195,2MAN,AkdwdzYizmsDGH3xaoZhambJo4STvRL1fbPQ1Eugpump,213.2%,3716.7%,4428.1%,502,177.1K,299.4K,79.01,276,2min,30.08%,0%,-,,2024-11-20 01:45:37,203.8K,+213.2%
196,GLAB,52BcwPf2HK7EKfVHTmFx6RwT9egFUDqRrkwz58ugpump,52.42%,2064.8%,2064.8%,522,142.4K,143.8K,79.01,367,3min,25.59%,0.81%,-,https://t.me/GLABcommunity,2024-11-20 01:45:37,49.5K,+52.42%
197,Just a Chiller Guy,F1mDjC9Tyeq718xi22cPTDRyLR7DmqxQuQ8yEUAZpump,30.27%,-26.53%,542.2%,2191,2K,51.9K,53.66,278,3h,31.8%,0%,-,https://t.me/chillerguySOL,2024-11-20 01:45:37,12.1K,+30.27%
198,SPARK,8PxYj4hKY9SaUmEc6KPRaX2PGQEXvd4GZUWQYqvmpump,42.58%,933.5%,933.5%,520,63.5K,136.4K,79.01,164,2min,11.91%,0%,-,,2024-11-20 01:45:37,39.9K,+41.74%
199,🟨🟦🟧🦆🟥🟩🟪,BtKbgFxVEHazDi2oNgCit4yoeV1K8B5uwdVJfFoupump,291.4%,291.4%,291.4%,518,388.5K,802.4K,379.11,365,4min,19.07%,0%,-,,2024-11-20 01:45:37,597.4K,+291.4%
200,Croak,FKMHbBGccwMn9s3yhpMxfVdVSoFDw3RXfUzvFGtXpump,400.9%,400.9%,400.9%,531,97.6K,127.1K,79.01,379,2min,6.64%,0%,-,,2024-11-20 01:45:37,97.1K,+382.6%
201,Chillgirl,AH9oMYaNWwwh93rthazxXcJB7kyFsLgZMxDJxbwpump,31.92%,86.66%,-17.59%,515,200.8K,9.3M,948.57,13011,2d,21.15%,0%,-,https://t.me/chillgirl_cto,2024-11-20 01:45:37,2.2,+31.92%
202,JUST A CHILL QUANT,76niNn9kZivmQe36oDC66pYUDdXko2YtoyLoMGRBpump,61.08%,229.4%,2023.7%,527,85.4K,156.2K,79.01,576,4min,21.28%,0%,-,https://t.me/chillquant,2024-11-20 01:45:37,59.2K,+61.08%
203,NEW JUST A CHILL QUANT,4ZckXLV9nDKwqKPiLKgypCPBRdaayJ4EzzeUMeBypump,9252%,99999%,99999%,509,489.1K,9.1M,79.01,793,4min,9.86%,0%,-,https://t.me/chillquant,2024-11-20 01:45:37,9,+9239.1%
204,Fuf,YVEmNtqT8RufPSzSjoRG6pamr1ms971jpTkjWX2Lx25,2771.9%,3953.7%,3953.7%,641,138.8K,4.8M,301.77,624,48min,52.1%,41.09% Remove Liquidity,-,,2024-11-20 01:45:37,4.6,+2771.9%
205,Just a chill boy,DJ6snEdtVpa3SmkYpcAhmdfeYKRx25R3URMxHE4upump,34.41%,-8.04%,4738.8%,1540,131K,329.9K,159.31,1331,1h,13.52%,3.99%,-,https://t.me/chillboysol,2024-11-20 01:45:37,80.8K,+32.89%
206,DOUG THE PUG,HVVGqPvnqEPgZGtCeuwc6iiJHVBywSbYj8xhZpWcpump,45.51%,1024.4%,980.6%,518,144.6K,244.2K,151.06,875,61d,23.16%,0%,-,https://t.me/DougthePug_CTO,2024-11-20 01:45:37,62.5K,+37.25%
207,Griddy,A21r5h19iHhQt6b7vzkgHNgMaSAR9YSazGeJedJepump,79.31%,2108.4%,2108.4%,516,167.5K,174.9K,79.01,321,2min,21.68%,1.21% Buy More,-,,2024-11-20 01:45:37,77.4K,+79.31%
208,ZAR,HrW1Fi7Tn7PsbYwjPVX3SMEBVXoQCMgS2BniB5zopump,412.8%,412.8%,412.8%,513,87.8K,130.7K,79.01,285,2min,5.08%,0%,-,,2024-11-20 01:45:37,101.4K,+397.8%
209,Slay,7tZuvUwjw7DBiJ3mn2xPMnhfekrP59GRXVXU4k6cpump,342.6%,711.3%,7000.7%,523,279.5K,483.2K,127.65,579,5h,24.5%,0%,-,,2024-11-20 01:45:37,374.1K,+342.6%
210,🟪🐿️🟦🐿️,6DRk746ZnBa1bfuy7pGZZ3oQgm7WEvsuRdofh4KRpump,578.3%,578.3%,578.3%,506,366.5K,2M,379.47,313,5min,18.38%,0%,-,,2024-11-20 01:45:37,1.7,+578.3%
