row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
107,ORIGINAL BINANCE LOGO,BXCzR5mj3ssqY2Rt5DfSeqopog8MWnUgUiHumQjFpump,335.6%,2412.5%,2412.5%,540,126.8K,159.5K,79.01,298,1min,20.08%,0%,-,,2024-11-16 05:45:15,137.7K,+376.3%
108,BitcoinDNA,8ES9FqsT7y3416zkJ3qCSvcng6jTRDmcqj874Wibpump,504.9%,1288.5%,1288.5%,522,88K,90.6K,79.01,236,33s,21.28%,1.64% Sell Part,-,,2024-11-16 05:45:15,75.6K,+504.9%
109,Water,Gb1TptEgwDfQSyoLnV9v6zxvxHG44VyCV7fopzuQpump,46.41%,375.6%,1929.7%,514,86.3K,128.5K,79.01,539,4min,21.45%,0%,-,https://t.me/WATERPORTALL,2024-11-16 05:45:15,43.7K,+49.74%
110,Solana® HSV 1+2/VZV Assay,2A9VBQvzhqimW32vSZoBGb9the1ZaSd19m2xD6wFpump,811%,3229.3%,3229.3%,533,159.5K,212.4K,79.01,228,1min,21.28%,0%,-,,2024-11-16 05:45:15,149.3K,+651.6%
111,BitcoinDNA,32oHhHTyQCSuRE3mXMVtc6g65iDjBQALLsxmYijzpump,430.6%,1717.1%,1717.1%,513,85.1K,114.8K,79.01,257,59s,24.82%,3.46%,-,,2024-11-16 05:45:15,91.6K,+423.4%
112,Elon DNA,2xfrCken362pozgLjNxvAsR7BNockNK6RE8RVpMvpump,48.3%,48.3%,48.3%,513,86.7K,124.6K,82.83,199,3min,12.19%,0% Add Liquidity,-,,2024-11-16 05:45:15,40.6K,+48.3%
113,Elonia Musk,GuRJLUz4wBPuozRHWjZJ8W26CxHai8w8aSuXzs1oQ1iZ,36.2%,149%,28.64%,984,290.3K,3.6M,593.97,12536,1d,4.3%,0% Add Liquidity,-,https://t.me/Elonia_Musk,2024-11-16 05:45:15,958K,+36.2%
114,GAPE CTO,GqSj1HhtR7YaiYyYDX63b9y6b77aayrrkZx6oHmJpump,1286.8%,1286.8%,1286.8%,514,328.6K,2.7M,379.28,352,4min,23.03%,0%,-,https://t.me/goldenapecto,2024-11-16 05:45:15,2.5,+1286.8%
115,Devul,2qJ1T3jzFXqSxK34H6yhWGLmKbtWdjrmwkZJPKKjpump,1063.4%,1063.4%,1063.4%,514,8.7K,274K,121.29,182,146d,17.16%,0%,-,https://t.me/devul_sol,2024-11-16 05:45:15,250.5K,+1063.4%
116,STRATEGIC MEME RESERVE,AWx5TfFsKXt93Njrfc99sQ2zF8uH3Eqo5FJbikM1RJja,33.55%,5.36%,-66.49%,774,89.1K,2.5M,547.47,35600,1d,1.09%,0% Add Liquidity,-,https://t.me/SMR_Official_Portal,2024-11-16 05:45:15,648.6K,+34.44%
117,Baby BitCoin,8467ssuj6Gkw15ABv6BvxJAKnGJALXJu6dxDxt4upump,31.87%,10.02%,-44.53%,510,178.5K,3.3M,538.71,6012,4d,15.93%,0.53% Sell Part,-,https://t.me/BabyBitcoinBTC,2024-11-16 05:45:15,787.5K,+31.87%
118,trader DNA,9Ef8vhDcJHPhCM21Yu6GQQRJQuthVCEhbxZgeTtwpump,243.6%,2152.4%,2152.4%,555,60.9K,151K,79.01,431,27s,17.78%,0%,-,,2024-11-16 05:45:15,103.9K,+236.2%
119,First DNA on the Blockchain,6SWaQkZFKupdsPBnrJydbxuZLVg3bDmWvJ8PFrvSpump,691.4%,2712.7%,2712.7%,504,98.5K,183.4K,79.01,361,1min,25.12%,0%,-,,2024-11-16 05:45:15,145.4K,+625.7%
120,MOJI,HZ3doyt7Dh6ajy7uK7XVssoKrfH96a1Wd66zuqdcoTKZ,325.2%,325.2%,325.2%,531,75.6K,99.3K,79.01,359,4min,5.21%,0%,-,https://t.me/MOJIonsola,2024-11-16 05:45:15,75.6K,+323.7%
121,First Kzl Meme,HzGuAG2pd3ySnPA7e5Q8tXUdws9TMH7QBngqR5dkpump,53.41%,1671.4%,1671.4%,513,152.8K,116.3K,79.01,506,1min,21.15%,0%,-,,2024-11-16 05:45:15,40.8K,+53.77%
122,Aquathecoin,FRpk2dx8cfCP353tFSdaJVUQMmszAfKRzTNjvukXhpJZ,3359.5%,4290.7%,4290.7%,511,100.3K,4.8M,285.59,555,18min,11.78%,42.6% Remove Liquidity,-,,2024-11-16 05:45:15,4.7,+3359.5%
123,dogwifcape,2kWWYnzYnKwNwYGjhrJ9XejifWYPRs1SUhCniHqMviDK,30.34%,-32.16%,-59.61%,992,189.9K,1.3M,428.19,13932,19h,3.6%,0.07% Add Liquidity,-,https://t.me/dogwifcape_Portal,2024-11-16 05:45:15,297.7K,+30.34%
124,First AI DNA,AYxXDJrGWSBCAWQJJDsLYq7o5zjMNgfgqTXSABTCpump,58.15%,966.1%,966.1%,511,93.3K,70K,79.01,323,1min,19.34%,0%,-,,2024-11-16 05:45:15,27.6K,+62.31%
125,FIRST AI TO ALTER DNA,51Axtj7EEhstjv9yGDwq9Wzz5t484NgMrtgBEm7pump,197.8%,2653.3%,2653.3%,507,99K,173.7K,79.01,367,48s,19.53%,0%,-,,2024-11-16 05:45:15,120.5K,+208%
126,BITDNA,e19r3f69avfrdY8xnEyJZe497kWumhSw43J7X4Rpump,164.5%,2978.2%,2978.2%,519,72.2K,200.5K,79.01,550,2min,19.87%,0%,-,,2024-11-16 05:45:15,124.7K,+164.5%
127,Pepe by Jason Furie,94iHYqgBkTDe2Kc25feUQL7KwndpTRFMeMGxQfHUpump,82.2%,2580.8%,2580.8%,508,369.7K,5.2M,390.51,377,7min,22.76%,0%,-,https://t.me/PEPEBYJF,2024-11-16 05:45:15,2.4,+82.2%
128,Don't Die,87sBZeQCE3A2dkUNs1tPoYHryiiyt4BaBLqorzSQpump,296.7%,417.4%,819.6%,508,785.1K,7.4M,474.95,764,8d,34.72%,2.71%,-,https://t.me/enterdontdie,2024-11-16 05:45:15,5.5,+296.7%
129,aurasci,3eMTaZNVD6MRPiwXBwwTQVkPiAKYxufRUNwTptPLpump,3729.2%,3729.2%,3729.2%,546,181K,257.5K,79.01,103,47s,24.95%,0%,-,,2024-11-16 05:45:15,238K,+3540.1%
130,OKDNA,2ZPQsyJFCjoDrZHTkr1dNgPvKK9Jd5B2KxpCXysapump,104.6%,676.7%,676.7%,507,47.6K,86.9K,79.01,334,1min,9.2%,0%,-,,2024-11-16 05:45:15,44.4K,+104.6%
131,OKX DNA,GLxGvpq4p1Sqvni1yajhwr7LtSzYEVFSfC7WgMcppump,62%,957.6%,957.6%,519,75.6K,135.7K,79.01,358,4min,18.33%,8.6% Sell Part,-,,2024-11-16 05:45:15,51.9K,+62%
132,The Hero Dog of 2024,ANFVN7vWuXRmqPKoMkYgdXnQa4nawPUAEuxgQML3pump,382.5%,2753.6%,2753.6%,528,179.6K,185.7K,79.01,196,2min,30.45%,0%,-,,2024-11-16 05:45:15,147.2K,+382.5%
133,DNA GitHub,H64cTZqdu4A1KirVDULDRxRhm2pYxiY3S4HzzXW3pump,261.9%,426.7%,426.7%,517,145K,34.3K,79.01,169,1min,21.62%,0%,-,,2024-11-16 05:45:15,24.8K,+261.9%
134,sci/acc,87LL58GQGADysM94adrtVPynjbPDGYET31DyuHbSpump,850.1%,4610.2%,5978.3%,538,141K,395.4K,79.01,283,1min,31.33%,0%,-,,2024-11-16 05:45:15,353.8K,+850.1%
135,First wallet key in DNA,BaitRKKFt5oMfYb8hXUDpzayTE91VWDLfooQzE7Lpump,88.37%,1258.3%,1258.3%,511,87.8K,96.8K,79.01,359,51s,18.46%,0%,-,,2024-11-16 05:45:15,45.9K,+89.32%
136,tuki,9fEXUmPnDJYAXpoZ9nWi1gQZPwzVKdf8g9fYXW6Epump,70.77%,85.24%,80.25%,503,166.2K,3M,526.84,4268,10d,15.82%,0%,-,https://t.me/tukicoinportal,2024-11-16 05:45:15,1.2,+70.77%
137,SOLITO,9SF3TRQYjv76Lg5imQMSBUT6gFhhb6hxkcBm12Fkpump,887.6%,887.6%,887.6%,507,304.9K,1.9M,379.27,353,3min,22.41%,0%,-,https://t.me/solito_coin,2024-11-16 05:45:15,1.7,+880.4%
138,FIRST AI TO ALTER DNA,51Axtj7EEhstjv9yGDwq9Wzz5t484NgMrtgBEm7pump,78.29%,3750.8%,5540.1%,617,156K,355.7K,167.85,1467,30min,13.81%,0%,-,,2024-11-16 05:45:15,156.2K,+78.29%
139,WIF PNUT,CopKnqjztCoRRgXzHNkLafSwvtX33x1PrWPRsHjfpump,40%,-40.1%,-50.3%,782,137.3K,583.5K,295.43,6968,20h,13.93%,0%,-,https://t.me/WPNUTOnSolana,2024-11-16 05:45:15,166.7K,+40%
140,NVIDIA OFFICIAL DNA,rT2TNFzTeopXFMw8mAqiT8N2mBRHuxeK3ydjF96pump,79.62%,296.1%,296.1%,501,113.2K,25.2K,79.01,169,45s,21.54%,0%,-,,2024-11-16 05:45:15,11.2K,+79.62%
141,dogwifcape,2kWWYnzYnKwNwYGjhrJ9XejifWYPRs1SUhCniHqMviDK,59.86%,93.85%,-16.43%,1418,242.5K,2.8M,649.67,7940,19h,4.2%,0.07% Add Liquidity,-,https://t.me/dogwifcape_Portal,2024-11-16 05:45:15,1,+59.86%
142,DeSci,69vW9t7Nh9bt9fFR9sSPN2HudXYJH6bwMu7yq3b4pump,38.01%,1725.2%,1725.2%,679,136.2K,122.8K,79.01,317,4min,22.18%,0.31% Buy More,-,,2024-11-16 05:45:15,33.8K,+38.01%
143,FREE THE PEANUT,CzFesN18ZPErgtLoV8CRRDfN7NJW9F7gJxkwXkf68jpA,36.94%,67.15%,164.5%,2206,11.4K,77.8K,78.15,1502,14h,20.12%,0%,-,https://t.me/freepeanut,2024-11-16 05:45:15,21K,+36.94%
144,AI Designs DNA,ATk1j3hDPfn9YsTbqquFNa1CjVqzsvaTiNViKYuYpump,112.8%,2067.8%,2067.8%,506,114.6K,138.8K,79.01,334,2min,22.14%,0%,-,,2024-11-16 05:45:15,73.6K,+112.8%
145,Lerler Pigeon,5SXiBBzjgKn6Gh27vZBdn1pcZNafUCiPhc9s8MNWAimr,29.26%,-22.57%,8.89%,689,360.2K,4.6M,692.02,17756,20h,2.46%,0% Add Liquidity,-,https://t.me/LerlerPigeon,2024-11-16 05:45:15,1.2,+33.3%
146,Kuro,47GyuiCjN5BSyWwQueucifGwNjYpvTKPAapSKUPLpump,282.2%,3871.4%,3790%,547,170.7K,712K,119.43,410,7h,28.76%,3.46%,-,https://t.me/kuropingu,2024-11-16 05:45:15,525.7K,+282.2%
147,LBank Mascot,4DN8ECsbuxno4Mn62zh4pP2JNZUEgde5JGvtfQgbpump,32.51%,128.8%,1323%,515,318.9K,672.3K,229.37,634,4h,22.77%,0.3% Sell Part,-,,2024-11-16 05:45:15,187.6K,+36.97%
148,baby numogram,7EjEk28icGW4BK5ucdB5Nxoa5VAAZyanEGwXSw1tpump,400.9%,400.9%,400.9%,502,166.6K,32.4K,79.01,241,1min,19.79%,0%,-,,2024-11-16 05:45:15,25.9K,+400.9%
149,First DNA on the Blockchain,6SWaQkZFKupdsPBnrJydbxuZLVg3bDmWvJ8PFrvSpump,60.13%,626.3%,9383.6%,511,131.5K,618.2K,196.76,1783,58min,19.42%,0%,-,,2024-11-16 05:45:15,232.6K,+60.26%
150,BITCOINS STORED IN DNA,HPf5tXN5PKXBL81prDjgE9StJZ6cebXUmY3axJ4Rpump,1649%,1964.6%,1964.6%,512,97.1K,133.6K,79.01,210,35s,25.79%,0%,-,,2024-11-16 05:45:15,144.7K,+2097.3%
151,Bitcoin DNA,681XHBnXp6M3wEoaTTtbgyimsbvS6VtxmJBKKYi3pump,50.39%,764.7%,764.7%,543,95K,114.3K,58.78,207,7min,15.05%,0%,-,,2024-11-16 05:45:15,36.7K,+47.32%
152,Department of Doge Efficiency,BVpZfbJo6QRhuJoQ9qHwDcJ8LXvxqm2NHXESc7qapump,817.1%,817.1%,817.1%,520,255K,1.7M,396.59,339,4min,23.34%,0%,-,https://t.me/DODESOL,2024-11-16 05:45:15,1.5,+800.9%
153,adDICKted,Di1GtTkQKn2vZbUVL6qYUx8Jn9Ui3AmsHTd4XToSpump,34.16%,484.9%,484.9%,703,116K,136.6K,92.8,367,7min,5%,0%,-,https://t.me/DICKSOLA,2024-11-16 05:45:15,36.6K,+35.96%
154,Worlds First Transgenic Dog,FDHuKY2Fn5e97pzqZHgGszKx3DPyNwZqh4VtAkqopump,141.4%,318.1%,318.1%,516,77.5K,25.9K,79.01,174,1min,23.74%,0%,-,,2024-11-16 05:45:15,15.2K,+141.4%
155,pump.science mascot,HWnTV2PMEgaW8CBmW8mRyVsPCWQs954amFt1Qq7ipump,433.3%,457.4%,6912.1%,501,141.9K,433.6K,108.48,567,17min,26.15%,0%,-,,2024-11-16 05:45:15,352.3K,+433.3%
156,Lpepe,7z1Yb1fyCJM3dcbvM7DCf8D4pY3PRK3E1bobj8Yzpump,167%,856.1%,856.1%,628,88.9K,61K,79.01,302,8s,23.71%,0%,-,,2024-11-16 05:45:15,38.3K,+162.7%
157,Molecule dao,Es5ArnCSPiu3dCeaG7PBTk2HeXmDripN2LsVvKCJaeWA,79.89%,2010.7%,2010.7%,510,116.4K,131K,79.01,535,2min,17.16%,0%,-,https://t.me/MoleculedaoOnSol,2024-11-16 05:45:15,52.6K,+72.21%
158,SOLective,HQxq44TBqSsT3cyqZcNXbHUuFSaHLJNvJU1NZeHwpump,234.7%,1016.3%,1016.3%,515,179.4K,70.1K,79.01,268,2min,35.87%,3.13%,-,,2024-11-16 05:45:15,49.1K,+234.7%
159,STRATEGIC MEME RESERVE,AWx5TfFsKXt93Njrfc99sQ2zF8uH3Eqo5FJbikM1RJja,40.33%,26.07%,-33.38%,537,164.4K,2.4M,543.58,30866,1d,0.97%,0% Add Liquidity,-,https://t.me/SMR_Official_Portal,2024-11-16 05:45:15,687.1K,+40.33%
160,biotechnology acceleration,EFopW6nbmVr3VGzg9JQArW9v6hxzFdJ5b7KXqVtYpump,157.3%,99999%,99999%,505,199.3K,350.1M,254.95,362,5min,9.77%,0%,-,,2024-11-16 05:45:15,214.6,+157.7%
161,Rex nemorensis,CcQ72mcazkNRzSqN4ZWnreJeVmbo2GZ6GYoALzYRpump,106.9%,1694.4%,1694.4%,506,78K,112.9K,79.01,345,1min,19.94%,3.46%,-,,2024-11-16 05:45:15,58.4K,+106.9%
162,VitaDAO,5tekAtD5iJ4wNJi84cEfFE8R8ZKxZtoGJ7jND2tWpump,233.7%,3094.3%,3372.9%,522,132.2K,224K,79.01,466,2min,24.72%,5.91%,-,,2024-11-16 05:45:15,153.5K,+234.6%
163,FOMOFiat,C4Y7DFCXajed31SoQqw4Ri8RV3BoDZPnkvK2kcnLpump,176.8%,176.8%,176.8%,502,486.1K,523.4K,399.58,310,4min,23.58%,0%,-,,2024-11-16 05:45:15,361.4K,+191.1%
164,MAO,8j1THEnJgFBm1cgQWHjDuzUzbV4LtF9mTNCUf2SBpump,1295.5%,1295.5%,1295.5%,513,312.1K,2.8M,379.16,378,3min,9.83%,0%,-,https://t.me/maobnb,2024-11-16 05:45:15,2.6,+1295.5%
165,Dept Of Gov Efficiency HQ,CFbEmC3JJ5HqXwfFNrKMzhAnFaMp64QkbBegcTw3Hpzh,30.56%,98.89%,61.82%,2559,3.5K,188.2K,54.91,500,12h,21.97%,0% Add Liquidity,-,https://t.me/DogeHQSol,2024-11-16 05:45:15,44.1K,+30.57%
166,Hall of Pepe,EBXpSaYRDd9jE8KC4VSQ5bupJ2jbGQbYijUuPKJpump,141.8%,1413.8%,1413.8%,511,78.9K,93.3K,79.18,442,6min,15.24%,1.76%,-,,2024-11-16 05:45:15,54.7K,+141.8%
167,PULSE,9cMhEJjUCX8S1icaCagqSgncRiRAhKEB54jkuyt6nrvj,31.59%,-44.25%,970.9%,3311,6.7K,115.9K,49.31,1153,6h,24.41%,0% Add Liquidity,-,https://t.me/pulsecoin_app,2024-11-16 05:45:15,26.9K,+30.17%
168,SPOT,7C8N6eNEk5QbkL9258zpNEmN53tNsLBA14chFnbqpump,30.97%,537%,537%,522,71.5K,149.1K,92.83,369,8min,4.06%,0%,-,https://t.me/SPOTonsol,2024-11-16 05:45:15,35.3K,+30.97%
169,Skull Interface,2oV3kugT2EDm6xzgJ9BVERzxLf4bSYYtFPH25isJpump,85.8%,1998.8%,3774.1%,522,221.3K,1.1M,210.2,1096,3d,23.21%,0.2% Buy More,-,https://t.me/skullinterface,2024-11-16 05:45:15,505.5K,+85.8%
170,FREE THE PEANUT,CzFesN18ZPErgtLoV8CRRDfN7NJW9F7gJxkwXkf68jpA,30.06%,69.35%,440.6%,2120,12.1K,127.3K,101.34,1684,16h,20.3%,0%,-,https://t.me/freepeanut,2024-11-16 05:45:15,29.4K,+30.06%
171,First Living Computer,4w4swQBMSn3G8kCPEkgiPiQwQ5gTx3pdjKj5iT96pump,105.6%,62.82%,1933.6%,508,72.6K,129.9K,79.01,589,3min,18.56%,0%,-,,2024-11-16 05:45:15,66.7K,+105.6%
172,Pozi,5A3TS1kbq8J1ZagEo5RYC2MZsN57eN9mrL1CwqS7pump,533.3%,4429.1%,4429.1%,530,178.9K,278K,79.01,217,3min,45.8%,1.2%,-,,2024-11-16 05:45:15,211K,+480.8%
173,sci-hub,GxdTh6udNstGmLLk9ztBb6bkrms7oLbrJp5yzUaVpump,286.4%,4526.7%,4577.4%,522,134.9K,286.6K,102.21,360,5min,42.03%,0.21% Sell Part,-,,2024-11-16 05:45:15,212.4K,+286.4%
174,JEWELS,8wamf36zVts4ay3NCMHAatZMcvGhmTmmdE6MTPCYpump,900.3%,3820.3%,3820.3%,504,148.3K,255.6K,79.01,221,1min,32.81%,5.37% Sell Part,-,,2024-11-16 05:45:15,230K,+900.3%
175,Rex nemorensis,CcQ72mcazkNRzSqN4ZWnreJeVmbo2GZ6GYoALzYRpump,143.4%,1406.7%,1406.7%,502,141.3K,94.8K,79.43,801,38min,13.34%,0%,-,,2024-11-16 05:45:15,55.9K,+143.4%
176,Bio Acceleration,7dxQE4YXrWqtwUVb8W8HjfPT3t4H4dWZfsDWRWKupump,32.62%,-61.3%,302.6%,837,155.5K,1.5M,433.44,3449,6d,14.49%,0%,-,,2024-11-16 05:45:15,390.7K,+35.46%
177,TUX THE PENGUIN,3FnmddAiiRGNdmdDeYM8469c2NWDdtnKFExk5bWXz22D,99999%,99999%,99999%,520,195K,121M,281.6,357,4min,9.68%,0%,-,https://t.me/TUXeth,2024-11-16 05:45:15,120.9,
178,We The Degen,36ziK7MLwouEErwQpMngSiLksiGbJaZuD7V3k1nipump,42.51%,186.3%,717.6%,507,75K,125.3K,79.01,739,4min,22.55%,0.86% Buy More,-,https://t.me/wethedegenportal,2024-11-16 05:45:15,34.9K,+39.74%
179,Dalmy,9tt3RpW64UkXpyDNsR23TDQNA9U6dtwiEySW543upump,149.8%,1452.9%,1452.9%,512,51.7K,192.1K,79.01,349,2min,11.03%,0%,-,,2024-11-16 05:45:15,115.2K,+149.8%
180,Main Character Energy,E4pa6gJTn9DTjmyDRF5rAXGG9YbXFCCUFZFxQCimpump,48.84%,4.4%,101.5%,2577,68.4K,1.7M,347.08,1895,1d,25.12%,2.1%,-,https://t.me/MCENSOL,2024-11-16 05:45:15,568.3K,+48.84%
181,VD001,BvvtcUkDb2yVu9ujPBDwCjJZjGjdN27mqieKX85apump,172.9%,868.9%,2948.2%,505,141.4K,189.4K,91.26,386,11min,24.97%,0%,-,,2024-11-16 05:45:15,120K,+172.9%
182,BitcoinDNA,BzUSzR3pQfSNPh6zEYhJf4FbQapvKA3oniyAmymHpump,63.35%,1394.1%,1394.1%,503,265.9K,100K,79.01,214,3min,20.31%,5.49% Sell Part,-,,2024-11-16 05:45:15,40.1K,+67.31%
183,Splendid the Flying Squirrel,4b9UjvjCFavPYwYu5kBja7S1sau6MZbkkdskvXRbbFLY,36.32%,1451%,1451%,510,123.2K,41.8K,25.56,377,18min,20.46%,0% Add Liquidity,-,https://t.me/SplendidSol,2024-11-16 05:45:15,9976.1166,+32.5%
184,MIKA (zerebro gf,7fgkPfcSrv3WHfWegTrT1UFT4XhkNFhYeypyEiqepump,395.6%,1482.9%,2530.1%,530,207K,163.6K,79.01,293,2min,32.54%,0%,-,,2024-11-16 05:45:15,136.4K,+413.1%
185,Jwake Pwaul,AsYyTxCVnoJWrmbEbhurkNHTYf7xmVdMxyRvAPFDnvok,48.81%,1164.8%,1164.8%,502,45.7K,58.1K,16.12,418,10min,21.13%,0% Sell Part,-,https://t.me/pwaultg,2024-11-16 05:45:15,19.1K,+48.81%
186,ferg,H3EY9q3rVxnUe56gF2YX6SJ5q8YAUbyNADyc2xPLpump,133.8%,307.6%,3299.5%,507,90.2K,209.6K,79.01,522,3min,15.85%,0%,-,https://t.me/tinyferg,2024-11-16 05:45:15,119.2K,+133%
187,GREN,4YknPMFuRqLsFAvgFa8BgxcKruB1APPGJuNYxtcSpump,48.73%,545.6%,545.6%,1076,164K,151.1K,108.6,430,10min,4.07%,0%,-,https://t.me/GRENsolana,2024-11-16 05:45:15,49.5K,+48.73%
188,BTC injected into Mouse DNA,5CaBnUHnKrSAxfG9hJjTPAizk58joUxGvfD7U393pump,153.6%,1344.5%,1344.5%,506,79K,92.2K,79.01,251,23s,28.99%,0%,-,,2024-11-16 05:45:15,55.9K,+153.6%
189,RUBY,mDshrPRV32j79trDVEQjdRsfZ1zdzjwh6eQK9e9pump,30.53%,112.4%,2581.7%,570,407.1K,7.5M,759.37,3050,22h,20.69%,0%,-,https://t.me/RubyPortalOfficial,2024-11-16 05:45:15,1.8,+30.53%
190,The Resistance Girl,7cbpMQEwFp1Q5skLN6qCbwm9vV8TZRWW3yCWGn5Z5u6o,63.91%,99999%,99999%,506,142.5K,274.7M,252.07,393,7min,9.47%,0%,-,https://t.me/ResistanceGirlCoin,2024-11-16 05:45:15,107.1,+63.91%
191,Giga Trump Pepe,G878WaNHoMFYtFbdDvy34QGTir6Hd7ueLAhnTabhpump,298.9%,298.9%,298.9%,508,333.7K,781.3K,379.01,298,4min,22.88%,0%,-,https://t.me/GIGATRUMPEPE,2024-11-16 05:45:15,541K,+276.2%
192,SCI-HUB,9Qr8D1cyP37sYBSvFC39JQcFNd9b6QpGDeHeUfsm8j4,242.3%,1951%,1951%,537,127.3K,133.8K,79.01,362,2min,35.22%,0.2%,-,,2024-11-16 05:45:15,113.4K,+290%
193,Dept Of Gov Efficiency HQ,CFbEmC3JJ5HqXwfFNrKMzhAnFaMp64QkbBegcTw3Hpzh,31.78%,19.6%,200.8%,2394,5.1K,244.3K,61.69,501,13h,23.2%,0% Add Liquidity,-,https://t.me/DogeHQSol,2024-11-16 05:45:15,58.9K,+31.79%
194,ZEREBRO REAL NAME,BhxKqLHxdARV6F3mNL3Gr1ZcMJDDXJcXURksCFQJpump,195%,2292.8%,2292.8%,504,65.4K,155.5K,79.01,283,1min,22.58%,2%,-,,2024-11-16 05:45:15,102.8K,+195%
195,FAKKU,SCGs27AFnkXbjNiLiygGRg8wFN6MAUJvnkQ3g6rgvzm,70.23%,220.7%,2280.7%,506,131.9K,148.1K,79.01,447,3min,22.79%,0%,-,https://t.me/fakkucto,2024-11-16 05:45:15,61.1K,+70.23%
196,Don't Die,87sBZeQCE3A2dkUNs1tPoYHryiiyt4BaBLqorzSQpump,36.71%,-12.7%,1342.6%,615,456.5K,11.9M,964.2,2758,8d,34.14%,2.71%,-,https://t.me/enterdontdie,2024-11-16 05:45:15,3.2,+36.37%
197,Lerler Pigeon,5SXiBBzjgKn6Gh27vZBdn1pcZNafUCiPhc9s8MNWAimr,37.97%,-13.77%,-18.46%,580,264.9K,5.1M,727.49,17272,22h,2.52%,0% Add Liquidity,-,https://t.me/LerlerPigeon,2024-11-16 05:45:15,1.4,+37.97%
198,CCRU,3WvGbGnYYVsZX5Q6x8Z6MhHA3HUbUUazAPw782Rwpump,792%,792%,792%,509,538.9K,1.7M,453.73,311,4min,27.95%,0%,-,,2024-11-16 05:45:15,1.5,+792%
199,DOGEPOOP,5VQXGMKt3nPbgaHbzydXdST8tD7oXr7tUWNQuX1Bpump,496.9%,496.9%,496.9%,526,360.1K,1.2M,379.19,323,4min,22.95%,0%,-,https://t.me/+mchYkrBNUgNjM2U0,2024-11-16 05:45:15,975.5K,+496.9%
200,Frog DNA,7xGjNEZzGfdz9W5DfGqy1dR8tYbkDXsywATkANSRpump,163.8%,433.5%,433.5%,648,144.2K,54.7K,79.01,246,9s,20.23%,0%,-,,2024-11-16 05:45:15,34.5K,+173.2%
201,🧬,3gk3UxptDj5ibddVZHfadUJinkX7jnbxKSkmd7WApump,517.9%,2514.8%,3349.3%,525,214.6K,219.7K,79.01,335,2min,27.85%,0%,-,,2024-11-16 05:45:15,181.4K,+510%
202,Bitaro,ERCpScD58AzssyVEWHthYNnHLQtWp4iGXWVcm3qzVyvC,153.2%,145.6%,-58.93%,506,87.4K,4M,419.1,45743,1d,1.33%,0% Add Liquidity,-,https://t.me/Bitaro_Portal,2024-11-16 05:45:15,2.4,+153.2%
203,In it for the TECH,BSUJuWvSkNCxkGbrqtgdv9iy47WJUMkTZb6qafpwpump,30.99%,16.56%,15.55%,1979,2.2K,43.6K,53.32,232,108d,30.09%,0%,-,https://t.me/initforthetechcto,2024-11-16 05:45:15,10.3K,+30.99%
204,Splendid the Flying Squirrel,4b9UjvjCFavPYwYu5kBja7S1sau6MZbkkdskvXRbbFLY,32.03%,888.6%,888.6%,1316,2.8K,26.7K,22.61,436,55min,20.62%,0% Add Liquidity,-,https://t.me/SplendidSol,2024-11-16 05:45:15,6471.2562,+32.03%
205,///M,AQpvwGa76RYvkhKznc3R5EAxwkxrmJaihL3CV7xShAqY,132.4%,619.1%,619.1%,509,9.1K,171.6K,114.06,149,187d,17.66%,0%,-,,2024-11-16 05:45:15,97.8K,+132.4%
206,Alexandra Elbakyan,CTk3sr54eyKmchUWd8k7paDfDsRbTehE36TqecgBpump,191.4%,2364.4%,2364.4%,510,136K,160K,79.01,386,2min,19.37%,0%,-,,2024-11-16 05:45:15,105.1K,+191.4%
207,TONY THE DUCK,BnxhtqJmq1E2WLbx18mtMmZED9CVDLQ6kQwKsBDoQFXE,51.68%,99999%,99999%,518,157.7K,186.8M,281.79,452,7min,9.65%,0%,-,https://t.me/tonytheduck,2024-11-16 05:45:15,63.6,+51.68%
208,OpenSci,FNvVo2rPu1pskqn92twPM5y5RfMwXLfHgWh5cAKZpump,41.36%,1112%,1112%,507,115.4K,79.8K,79.01,362,3min,30.78%,6.71%,-,,2024-11-16 05:45:15,23.4K,+41.36%
209,A JEET'S DNA,71tWxCxyB51HKzGqZad8UaqPUnucSgym5rbMcHdgpump,37.03%,44.09%,44.09%,635,83.8K,121.9K,90.3,259,6min,11.86%,0% Add Liquidity,-,,2024-11-16 05:45:15,32.9K,+37.03%
210,Department Of Gov Efficiency,CUJNTH29cuXxz8A5KYWrBuVdKh1G6PKQePyNyuS1pump,840.3%,840.3%,840.3%,509,353.7K,1.8M,338.3,305,4min,22.86%,0%,-,,2024-11-16 05:45:15,1.7,+850.5%
211,leaked ftx mascot,GfTKZ1DTgtJska5Njar6DxesP2pt5dqoHjjcAEYLpump,141.4%,1877.5%,1877.5%,547,249.6K,126K,79.01,300,1min,19.04%,0%,-,,2024-11-16 05:45:15,96.2K,+186.3%
212,Carrot,7PYq8w6QL8ZE7bR6ijky2cpijkfWPVxtyxGEs1nxpump,424.1%,424.1%,424.1%,502,84.6K,123.6K,79.01,331,4min,4.45%,0%,-,,2024-11-16 05:45:15,100K,+424.1%
