row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
110,im just a girl,BtcCYAsr1Gfyu2i27Eer43Xqj5RALTD9E92VpcNXpump,568.3%,568.3%,568.3%,117,30.7K,46.5K,50.23,60,2min,34.88%,0%,-,,2024-11-20 01:45:37,39.2K,+564.1%
111,Just let it go bruh ...it's over,9g6cfQVLRW5oC8huoGEKD9k1iLp6CLyeTTUR1gtqpump,509.7%,509.7%,509.7%,145,56.3K,41.7K,41.47,69,1min,33.32%,1.27% Buy More,-,,2024-11-20 01:45:37,44.3K,+646.8%
112,PAINT,GSkdYDLGydk2xuPagQsjR2xZAUFADQfWRpJwtNTCpump,337.6%,337.6%,337.6%,124,64K,29.9K,29.41,58,1min,36.63%,4.78%,-,,2024-11-20 01:45:37,18.6K,+272.9%
113,RIZZ CAT,93vz7Gw3Tds3afXU8hEuuKBxgXNRHJounMz9pNTXuQX3,528.7%,528.7%,528.7%,122,11.5K,42.7K,45.6,93,2min,13.69%,0.03%,-,https://t.me/RizzCat_CTO,2024-11-20 01:45:37,34.8K,+511.9%
114,Just a Chiller Guy,F1mDjC9Tyeq718xi22cPTDRyLR7DmqxQuQ8yEUAZpump,252.6%,378.4%,378.4%,127,11.7K,38.7K,48.27,80,15min,33.16%,0%,-,,2024-11-20 01:45:37,27.7K,+252.6%
115,Looksmaxxing,6tf6zb3iTtGsiKRi693W6n13U7QV7fuTrabBGPU3pump,413.3%,413.3%,413.3%,180,45.9K,35.7K,28,92,1min,32.45%,0%,-,,2024-11-20 01:45:37,37.4K,+538.5%
116,Didn't Mean To Flip The Camera,29awKVSApLTViYPZZ9yHRuzuGt2ZpSYP4dFy2kePpump,1290.9%,1290.9%,1290.9%,116,41.9K,93.7K,66.79,83,58s,42.69%,3.46%,-,,2024-11-20 01:45:37,87K,+1290.9%
117,erm,9kD23Eu7o8ykok4n31mN3ZdahZBumKz8AsVx471Upump,632.1%,632.1%,632.1%,102,17.8K,48.2K,48.73,73,2min,46.14%,1.06%,-,https://t.me/ERMAKSHUALLY,2024-11-20 01:45:37,41.6K,+632.1%
118,Before GTA 6,HgX7KwaJGqgHmJiTbJEoFYoUv218X7GJefY4rZMzpump,364.7%,364.7%,364.7%,137,37.8K,30.9K,32.61,87,1min,27.19%,0%,-,,2024-11-20 01:45:37,20.8K,+313.2%
119,#pumpfun,HyWUCMBgyxvfPcQ5Wfg9ZA6qFvxBDgEwx2K6r4eTpump,266.6%,266.6%,266.6%,104,21.8K,25.5K,33.17,51,1min,31.8%,0%,-,,2024-11-20 01:45:37,19.3K,+278%
120,Sleeping with 1000 men,AY1jwc1rEFet5eQZRENV6DXFB3KZYCr1dBZD9yFqpump,554.1%,554.1%,554.1%,149,40.6K,44K,43.38,71,1min,39.47%,0%,-,,2024-11-20 01:45:37,41.3K,+614.6%
121,Hashtag,DiAqntFKgCVvpu6AazwpnuUqrtv758s3c6Gik5dfpump,220.8%,220.8%,220.8%,128,30.8K,22.3K,14.04,60,1min,26.01%,0%,-,,2024-11-20 01:45:37,16.4K,+236.4%
122,chat is this real?,E5HtVoF1CyY8hY5pLWzE8J4YgJuQWXd7hEZR5sVkpump,197.2%,197.2%,197.2%,122,26.8K,20K,23.89,44,1min,35.22%,0%,-,,2024-11-20 01:45:37,14.4K,+214.1%
123,what's your ETA?!!,2U9QVM9FB3iuey5bSpf1Rgg5vT6hKyzDxUug4rWQpump,226.1%,226.1%,226.1%,153,47.5K,21.6K,38.57,50,1min,33.26%,0%,-,,2024-11-20 01:45:37,14.6K,+220.5%
124,Chill Guy Lester,CBHXXc6RFrEFgEHZKzYH7gHUAw6gTEkohvvjF8M9pump,958.3%,912.7%,912.7%,119,21.8K,70.9K,68.08,70,17min,19.32%,0%,-,,2024-11-20 01:45:37,63.3K,+945.8%
125,Victory for the OGs,D7ky3uX9spmrwnPSp5z2s8AyVmX1gtnKgAJXnfaCpump,238.5%,238.5%,238.5%,188,41.4K,25.8K,34.99,88,1min,27.93%,0%,-,,2024-11-20 01:45:37,19.9K,+261.1%
126,Sherif Dog,9odqpEEB79hZcoMJ9LepLrQXVq1UFcP598CapU4ypump,492.7%,492.7%,492.7%,110,15.8K,40.6K,38.85,85,2min,32.87%,0%,-,,2024-11-20 01:45:37,32.8K,+479.4%
127,Facebook Terminal,6dxkkNTCDKrQ5cDP5efpjefffvRM88y9kHEzADgJpump,214.9%,214.9%,214.9%,112,11.1K,21.2K,23.4,46,4min,22.85%,3.26%,-,,2024-11-20 01:45:37,14.2K,+211.8%
128,Generational Tiktok Run,C8oEgYHoLxgdi5HhdUTXos5CJGS5sw5fdYEKT8ospump,376.3%,376.3%,376.3%,104,31.2K,33.1K,24.26,53,55s,39.58%,0%,-,,2024-11-20 01:45:37,25K,+359.1%
129,AP BRAINROT EXAM,EipFbs68aPtcHKtu2yb1QNMrz4zX6VHrcJAcu9nLpump,431.6%,431.6%,431.6%,100,26.8K,36.8K,37.91,36,2min,44.78%,6.07%,-,,2024-11-20 01:45:37,29.8K,+431.6%
130,OG Tiktok name,4kG1exgNvWgmXt2zce1RozJkSSiUpkHU8kzSYsovpump,523.4%,523.4%,523.4%,126,31.3K,42.8K,39.93,75,1min,36.12%,0%,-,,2024-11-20 01:45:37,29.9K,+436%
131,TikTok Official Coin,GzFugVPkcAidsREofwfgQrBXysLFSmS1WxTDFn4ipump,622.2%,622.2%,622.2%,136,56.8K,50.3K,43.85,73,47s,44.41%,0%,-,,2024-11-20 01:45:37,24.8K,+356.3%
132,Motion,FEkrQkDTJ2bJC4Xme2119WFQraDB5Lq16dE42UYEpump,325.9%,325.9%,325.9%,127,35.7K,28.8K,27.44,56,1min,30.74%,0%,-,,2024-11-20 01:45:37,18.7K,+277.5%
133,Suii,F9X1DL2MZCCfVdXHc1MtXEpjNtSJiTjUJcZcNJ6mpump,343.2%,343.2%,343.2%,124,26.7K,30.4K,25.9,82,55s,32.92%,0%,-,,2024-11-20 01:45:37,25.7K,+375.7%
134,Beetle Juice,Fxsk2iiNFbo5PhoenTNW5FoWYxSWpVWPx8eM6dxNpump,237.1%,237.1%,237.1%,114,19.9K,24K,23.37,63,3min,31.64%,0%,-,,2024-11-20 01:45:37,15.8K,+221.4%
135,TIKTOKCOIN,FHd1dq9W9qmTwDnq4jmTdo6XzMJz8p6sDm4aPJDapump,726.5%,726.5%,726.5%,131,65.7K,57.6K,53.21,60,1min,41.53%,0%,-,,2024-11-20 01:45:37,36.1K,+517.6%
136,Angry Cat,2VVqA1b5ZuN3QKAFtWkJUH4KTJVvqB2NUR6UUwSnVbMc,535%,535%,535%,122,11.1K,43.3K,41.66,127,1min,9.93%,0.31%,-,https://t.me/AngryCat_AI,2024-11-20 01:45:37,36.2K,+530.7%
137,BackAtItAgainWithTheWhiteVans,3tAmRdwHTqh6jKDmJFHMjdoaMaF3k9VWnm5XnPkZpump,184.9%,184.9%,184.9%,125,32.9K,19.2K,14.25,47,1min,29.55%,0%,-,,2024-11-20 01:45:37,13.9K,+205.3%
138,cracked,J9r94pCuoBdgV4JJqkKxLRGYArFpQdBxHZFyPWCXpump,766.7%,1014.5%,1014.5%,106,31.9K,72.8K,44.83,54,7min,42.63%,0%,-,,2024-11-20 01:45:37,64K,+761.5%
139,No.1 TikTok Whale,9yPu59ksdQWdQj4xNcXrFqsEjwqVLdwuDD9s27YGpump,397.4%,397.4%,397.4%,110,26.7K,34.3K,29.95,59,1min,34.23%,5.75%,-,,2024-11-20 01:45:37,27.1K,+392.3%
140,Genesis of Neolemurianism,9NKWEF7mSwfbnyn86AK2nfnJsTHhUAzQHjH4iNoJpump,210.6%,210.6%,210.6%,122,9.1K,20.9K,21.48,45,3min,21.22%,3.26%,-,,2024-11-20 01:45:37,14.5K,+216%
141,Most Expensive Gift,8aR7hivxJKpEm3Scji8RzoQCYYFhm5WGkBDc7Uc6pump,287.7%,287.7%,287.7%,119,30.6K,27K,27.64,46,1min,36.32%,0%,-,,2024-11-20 01:45:37,17K,+243.9%
142,I identify as a dog,7y5X8rzeQRy2rMekqzNbhJCUfn2LcZ2pCnma88BWpump,207.3%,207.3%,207.3%,101,20.6K,20.7K,23.94,34,3min,29.88%,0%,-,,2024-11-20 01:45:37,14.1K,+209.1%
143,Girl Math,AxTb7tXSzwR7YKUHrmvhaEueo7UrihD2zZcoX8jdpump,429.2%,429.2%,429.2%,133,45.7K,35.1K,50.17,73,1min,31.42%,0%,-,,2024-11-20 01:45:37,42.1K,+634.2%
144,miau miau miau miau,C1BCYuM3jUrSR2SgBv4ZcskhEaitnkSNPkgT2eACpump,648.4%,648.4%,648.4%,150,37.1K,50.4K,65.3,113,50s,26.69%,0%,-,,2024-11-20 01:45:37,42.1K,+625.1%
145,PUT THE LEDGER DOWN,2E4iuSB46gtcA1j85sjhSQkEejke7pJypTEdzb4Spump,100.1%,100.1%,100.1%,125,43K,14.3K,48.28,20,1min,35.35%,0%,-,,2024-11-20 01:45:37,17.9K,+250%
146,#1 TIKTOK GIFT,5ETkf2m91FvYfVa3kcdkazxWfsvUvMtYPVUUjACUpump,233.7%,824%,824%,133,37.3K,64.4K,29.85,40,7min,36.35%,0%,-,,2024-11-20 01:45:37,53.8K,+282.3%
147,Bacon Taco Cat,DHBByBekZ6KtWKEsAR3DreEQ3axoSjTUdNB5eyDB574U,539.1%,539.1%,539.1%,144,11.5K,43.5K,44.21,120,2min,9.63%,0.48%,-,https://t.me/bacon_taco_cat,2024-11-20 01:45:37,36.1K,+530.3%
148,The Original Tiktok,AX67D8YWeZqfKrcT9gMJJfEApBwoqQyDPy27CKygpump,185%,891.6%,891.6%,154,26K,66.7K,47.11,90,14min,23.79%,0%,-,,2024-11-20 01:45:37,47.6K,+234.2%
149,GoogleAI Mascot,vaamMBdJFaxmEitPzCyh2JH79QEqQV2fwnHmxJ9pump,299.6%,299.6%,299.6%,118,21.3K,26.8K,19.78,76,57s,26.85%,3.46%,-,,2024-11-20 01:45:37,22.5K,+334.8%
150,Edging,F3WpN2d1Jqt9qtibJCfuZT3uUNSG2SsU9zpSGgBPpump,340.3%,340.3%,340.3%,127,49.9K,30.5K,40.05,62,1min,36.22%,0%,-,,2024-11-20 01:45:37,27.2K,+393.8%
151,Kenya The Tiger,8GDj3q2XYC8xcXzf7A7ZS3ibu1U686SaUmaLnWuBpump,261.5%,261.5%,261.5%,104,44.5K,37.6K,34.65,45,4min,24.97%,0%,-,,2024-11-20 01:45:37,25.5K,+244.5%
152,Snoopy,HmkzvYPtHKcsNbWie4AeVMG8nR5E4M76taaW4LHZpump,747.3%,747.3%,747.3%,133,36.4K,57.2K,40.51,73,1min,35.8%,4.29%,-,,2024-11-20 01:45:37,48.3K,+715.6%
153,Linda McMahon,B8tPHVxqzqjN4v2NixGcevRe66gfns4V7NEvoM8Fpump,545.3%,545.3%,545.3%,105,34.8K,62.8K,37.21,64,2min,23.06%,0%,-,,2024-11-20 01:45:37,49.3K,+506.5%
154,No.1 TikTok Lawyer,Vubqxp3d5jC1VzsHmPDjkq7euR73j3F3SL4HT7ypump,356.6%,356.6%,356.6%,134,32.7K,30.6K,32.4,64,58s,31.51%,0%,-,,2024-11-20 01:45:37,24K,+357.9%
155,Chupapi Munyanyo,heCUXRq8CHJ7kFsEpnNF3RuJaGCmmZNLFbA8axCpump,177.8%,290.7%,290.7%,103,23.5K,26.8K,36.1,36,7min,29.95%,0%,-,,2024-11-20 01:45:37,21K,+218.1%
156,Beetle Juice,Fxsk2iiNFbo5PhoenTNW5FoWYxSWpVWPx8eM6dxNpump,201%,264%,264%,114,8.9K,25.9K,29.42,79,19min,29.75%,0%,-,,2024-11-20 01:45:37,17.3K,+200.8%
157,No.1 TikTok Lawyer,DvN9rXugbimt9FCoYPZWSzqswshBoF882sGw7Anapump,610.2%,610.2%,610.2%,119,49.1K,73.6K,64.13,89,3min,20.77%,0%,-,,2024-11-20 01:45:37,56.2K,+542.1%
158,Tiktok emoji,HPtQhS6pSnSrnaHv3LaPFZwWTZJc6biCU3t85UHNpump,792.5%,1030.3%,1030.3%,111,30.2K,80.9K,61.23,18,8min,40.9%,0%,-,,2024-11-20 01:45:37,70.8K,+781%
159,🥷🏽s,DvRnzkRzbKtEawcxXJANeVeaPyNBwf2WHbGxzZBWpump,495%,536.9%,536.9%,102,13.1K,42.1K,46.17,47,10min,34.31%,1.76%,-,http://t.me/niggazonsol,2024-11-20 01:45:37,34.6K,+504.9%
160,I Just Lost My DAWG,8N813nY6hDWvQYmW6qMKwZPusaviK1aaCbS5j5K9pump,361%,361%,361%,106,25.4K,31.9K,35.02,64,4min,26.02%,0%,-,,2024-11-20 01:45:37,24.5K,+354.2%
161,DOOM SCROLLING,8toKFXK6pxvEmpxN2mRrJKLQBUMzfExhTmKj9NHzpump,270.5%,270.5%,270.5%,168,35.4K,24.5K,17.32,88,1min,34.89%,0%,-,,2024-11-20 01:45:37,16.3K,+247.6%
162,She dont want no puppy,J4LThac86phiYCRfXEJHjip8adZ62Qkbx6Ba4Xx7pump,168.4%,168.4%,168.4%,124,43.4K,17.7K,48.09,41,1min,31.69%,0%,-,,2024-11-20 01:45:37,13.9K,+211.7%
163,Twitch Official Coin,7Q7Te7ChAVbB6pfLscnFG3ZVq38zH25XfYKfAP3spump,172.4%,172.4%,172.4%,114,33.9K,18.9K,23.77,43,1min,30.79%,0%,-,,2024-11-20 01:45:37,15.6K,+225.1%
164,Red Flag,6QDwKeugCaiHdbRqwV2PjhWpS2MiThLU35Z2VMgopump,498.9%,498.9%,498.9%,132,48.4K,41.2K,20.12,56,47s,28.67%,0%,-,,2024-11-20 01:45:37,14.3K,+208.4%
165,Rich Guy,2UXRscKxwqdoVxKmKFQLrWUMkDdTkQYiMtcrUc46pump,271.2%,271.2%,271.2%,133,8.1K,24.9K,27.64,32,1min,30.43%,3.46%,-,,2024-11-20 01:45:37,18.2K,+271.3%
166,Chinese TikTok,CyoZm7saEP6edDaeUze2wV9HGXsRToycJmVcE3Hspump,95.13%,95.13%,95.13%,118,31.5K,13.5K,18.5,32,1min,36.8%,0%,-,,2024-11-20 01:45:37,16.3K,+236%
167,My pronouns are,AqEvu7969WjwY6ALAbaaXGLJntAZpkwmAUqZWk3wpump,221.9%,221.9%,221.9%,106,27.9K,22K,20.47,44,2min,33.67%,0%,-,,2024-11-20 01:45:37,15.9K,+233.7%
168,Tik Tok Mascot,7achHsHVgYsKenC2W1BqjSA9McDREtkrRXVxtH3upump,466.9%,466.9%,466.9%,116,21.7K,38.4K,37.11,64,3min,30.15%,4.46%,-,https://t.me/Kuromanechan,2024-11-20 01:45:37,28.4K,+418.8%
169,My pronouns are,9ecxSpGizA5btEDtA86gG3yQEPFBJLZoKr4dvQCUpump,305%,305%,305%,110,34.3K,42.8K,20.36,78,2min,22.09%,0%,-,,2024-11-20 01:45:37,30.4K,+287.3%
170,DOOM SCROLLING,8toKFXK6pxvEmpxN2mRrJKLQBUMzfExhTmKj9NHzpump,229.4%,999.1%,999.1%,305,53.6K,72.6K,42.52,193,9min,24.45%,0.22% Buy More,-,,2024-11-20 01:45:37,46K,+210.4%
171,Dark Fantasy,BrmnxmdS3gRvVAuSrwDPjmXEx3GtgDTd6GGt8k4npump,696.1%,696.1%,696.1%,109,21.4K,57.6K,56.03,76,3min,34.29%,0%,-,,2024-11-20 01:45:37,50.2K,+694.6%
172,ICK,BW3M1FWrsXTTnCoL6H5Qwq5MD1Mxgg9TzvWEmqwMpump,1266.1%,1266.1%,1266.1%,112,44.5K,94.6K,52.01,73,37s,42.77%,0%,-,,2024-11-20 01:45:37,67K,+967.5%
173,Ratahuate by Philbankss,7NFbzNyF1REeST7Y1vijuxkJxa17Y4ajri5zniPepump,378.2%,378.2%,378.2%,155,48.3K,32K,36.41,71,1min,38.22%,0.72% Buy More,-,,2024-11-20 01:45:37,24.9K,+372.2%
174,didnt realize ur chill like that,3Xa5HurUHqdrMBamWXc1rqeU4FYUymS45KLA2S2Lpump,266.3%,266.3%,266.3%,146,58.5K,25.3K,32.13,43,1min,36.32%,0%,-,,2024-11-20 01:45:37,15.2K,+219.4%
175,TikTok Official Currency,DWyePtXsdv4ZCmdjxXjgHkvpz4Q89Arzh4dSK25Kpump,307.3%,307.3%,307.3%,102,23.8K,27.2K,28.17,61,1min,33.51%,3.13%,-,,2024-11-20 01:45:37,20.5K,+307.3%
176,Hasbulla,DwcpEs1pigEBfmWXmc1cjPQ5AuNE4tqHyMeycAEsL6hU,491.9%,491.9%,491.9%,137,12.1K,40K,43.39,142,2min,14.93%,0.48%,-,https://t.me/hasbu_portal,2024-11-20 01:45:37,32K,+473%
177,Marc Anderson,3e4fhPfGTiMQfjG7kjPGgJDqHBiKY6xBV9pBYPmGpump,490.6%,490.6%,490.6%,106,39.3K,57.4K,48.14,59,4min,24.81%,0%,-,,2024-11-20 01:45:37,39.6K,+407.4%
178,#1 Tiktok Lawyer,GDLPx1isYoxBJfvaBUE3xmnDph6g54dnQdQcy3Copump,420.7%,420.7%,420.7%,169,51.9K,36.9K,17.81,74,1min,31.01%,0%,-,,2024-11-20 01:45:37,36.7K,+518.1%
179,for the streets,5QWvhdMEdd2FvrmPAHt5zpFLGM55eoGzyG1yK8H1pump,310.4%,310.4%,310.4%,179,62.9K,26.7K,36.48,81,55s,44.44%,0%,-,,2024-11-20 01:45:37,37K,+568.9%
180,Just a degen,4DvD1N3shXHs2Fs9S9Dnox6xYxBpcpqtctBefEbLpump,926%,926%,926%,112,26.5K,68.6K,46.3,82,2min,41.59%,3.46%,-,,2024-11-20 01:45:37,62.1K,+929.5%
181,Friendship,GyJT8QLDUuAPSh4APVXjh2v7KYeNbpFmaxbwuBe5pump,197.5%,197.5%,197.5%,127,9.4K,20.6K,22.14,80,2min,30.47%,0%,-,,2024-11-20 01:45:37,14K,+201.8%
182,Slay,7tZuvUwjw7DBiJ3mn2xPMnhfekrP59GRXVXU4k6cpump,830.8%,830.8%,830.8%,124,57.6K,63.3K,63.76,70,50s,39.29%,0%,-,,2024-11-20 01:45:37,58.8K,+864%
183,GOONING,GN8a5EgoDR86UWdnZ4Y51yxK4YWqrNuqHYy7PUj8pump,377.3%,377.3%,377.3%,121,46.4K,56.7K,49.34,79,4min,25.09%,0%,-,,2024-11-20 01:45:37,44.5K,+374.4%
184,1 million beers please,AA5wj9ZdfriwDNtjtRhSQX2wWFsuvJGYNMYGhoLApump,364.4%,364.4%,364.4%,135,28.1K,32.1K,33.13,74,1min,29.21%,6.71%,-,,2024-11-20 01:45:37,23.3K,+337.4%
185,First Ever Tik-Tok Video,61WiSC7YrRPnDatJEnvRyVWS3ytpjWcMHLAkhwu9pump,287.6%,287.6%,287.6%,196,55.4K,26.8K,41.83,87,50s,26.28%,0%,-,,2024-11-20 01:45:37,28.5K,+411.8%
186,Devious Lick,A1foSWBf7ShB7C9Wdn4UY8CHXH257FMGhRQsepRnpump,439.9%,439.9%,439.9%,130,48K,35.4K,30.54,56,50s,35.35%,0%,-,,2024-11-20 01:45:37,21K,+320.2%
187,iPad Kid,9Xh31xiD96Ef6UjfozQ9gxK5n7rw2Zmd2tUy5Ycopump,225.7%,225.7%,225.7%,110,28.2K,21.6K,24.56,42,2min,27.03%,2.41%,-,,2024-11-20 01:45:37,14.4K,+217.4%
188,♪,AXPDTHc7LYBffvonbGuGsep4tMn4EkqbtNeStu3ipump,367.2%,367.2%,367.2%,102,39.8K,45.5K,43.1,61,3min,22.61%,0%,-,,2024-11-20 01:45:37,35.7K,+367.2%
189,Game Is Game,4ET5gRAskmpiyH4xYB7wKsrMvR96gKYGaFNdqRcnpump,583.8%,583.8%,583.8%,113,39K,46.6K,48.52,75,33s,44.94%,0%,-,,2024-11-20 01:45:37,29.5K,+432.9%
190,One million beers right?,H5ZA3oaHLTwwtSLfun2FP3MXvAANEfcwFFxmXqqpump,243.2%,243.2%,243.2%,134,42.6K,24.5K,28.05,57,1min,29.98%,0%,-,,2024-11-20 01:45:37,17.2K,+240.6%
191,Just a chill cucumber,J1znnxAVd5ZW22UE4pRBBSe4jx7YPS6hLU5dkWn5pump,246.1%,246.1%,246.1%,276,17.5K,23.2K,21.22,68,3min,25.12%,0%,-,,2024-11-20 01:45:37,16.5K,+245.9%
192,I can't I'm mewing,3Jp2uYHzxghwnMf19Nk8vFzwJiY51pQRcWpY39gtpump,263.6%,263.6%,263.6%,118,20.3K,24.2K,16.8,84,3min,27.13%,0%,-,,2024-11-20 01:45:37,24.2K,+363.2%
193,Green FN,44Ho4J7V5iBtfkR8FBLch753Gmw3czm6DLqSdL3Rpump,1023.9%,1023.9%,1023.9%,149,71.1K,77.7K,13.45,95,47s,42.51%,0%,-,,2024-11-20 01:45:37,57.1K,+825.5%
194,Total Drama Island,8spAnuxquqtBHhz6GnRsogPSpZoa7xTGFdwB3HQVpump,215.9%,1130.6%,1130.6%,148,17.4K,79.8K,69.37,127,15min,33.02%,0%,-,,2024-11-20 01:45:37,53.3K,+219.4%
195,Anita Max Wynn,QDU3EKcxHrrgfQwsXAUbvhw7igy6VfGdJHHRpZupump,256%,256%,256%,124,25.9K,23.3K,17.03,73,58s,29.9%,1.06%,-,,2024-11-20 01:45:37,22.7K,+347.2%
196,MANGO MANGO MANGO,7mf23X9pgZmEWUnxnNsxrS3c4ZzLf2WWVVMsNcZipump,236.2%,236.2%,236.2%,131,34.6K,23.3K,18.39,35,3min,35.52%,0%,-,,2024-11-20 01:45:37,16.5K,+239%
197,Most Used Hashtag on Tiktok,FYiRgTMJU2Xq5BhwktSnqmesGEUxwEWCzBqmpNgPpump,168.7%,168.7%,168.7%,111,19.8K,18.3K,21.72,52,1min,27.55%,0%,-,,2024-11-20 01:45:37,14.7K,+215.9%
198,Sax Squirtle,G5grkUWHGBtQFDx6H99vfwYRY9thXMpjCCP32uKRpump,669.7%,669.7%,669.7%,122,46.4K,52.3K,42.22,67,1min,40.53%,0%,-,,2024-11-20 01:45:37,32K,+470.2%
199,CHILL GUY'S REAL NAME,C8UPSRt2fi6QJGw2E6ZUUEHu9aEasQKhcY5VYdQupump,340.5%,340.5%,340.5%,139,30.5K,29.4K,45.32,91,1min,31.28%,3.46%,-,,2024-11-20 01:45:37,37.9K,+566.9%
200,#1 TikTok food,4sihtUVqrAGx72aFBGSDctdGtk8GozH5SucFYeGpckuZ,287.6%,287.6%,287.6%,155,32.7K,26.2K,16.31,75,1min,18.66%,0%,-,,2024-11-20 01:45:37,17K,+251.1%
201,Just a rage guy,BeL84JWZJ3xNyPtqqAGjrk7vAgenrZbQaXYSX772pump,189.6%,189.6%,189.6%,122,20.7K,21.5K,28.02,79,1min,23.39%,0%,-,,2024-11-20 01:45:37,15.9K,+213.8%
202,SUPER SAIYAN,54T2ptYzRM5t2hGZQk2uxq2k1NJAmveYeP7MKSuW2EkR,493.7%,493.7%,493.7%,103,10.3K,40K,42.05,105,1min,19.43%,2.09%,-,https://t.me/SUPER_SAIYAN_PORTAL,2024-11-20 01:45:37,33.3K,+493.7%
203,Delulu,6VoFrGzWSiBsXXwNookoU1piWipvxV1cgkJcWK31pump,224.4%,224.4%,224.4%,117,28.7K,21.6K,21.16,49,1min,34.79%,0%,-,,2024-11-20 01:45:37,17.5K,+262%
204,Attitude now walk off,36MtPkk5pN8KQ3nXE6johLZ3t5UMtzNR1HnLtoxbpump,202.6%,202.6%,202.6%,128,18.5K,19.9K,24.07,60,1min,28.51%,2.1%,-,,2024-11-20 01:45:37,15.8K,+239.6%
205,Just a normal guy,7mottF3BMo6W8nGuKD6VCYnV9V8fK65ZFqidYVjBpump,160.1%,294.1%,294.1%,114,30.8K,29.8K,39.25,22,11min,27.16%,0%,-,,2024-11-20 01:45:37,25.6K,+223.2%
206,Errrm What The,G8bMPvAgNYf4eBaiyPATJgv3QZEdiTnmkGwwhDenpump,380.1%,380.1%,380.1%,173,65.7K,32.5K,50.85,82,58s,34.58%,0%,-,,2024-11-20 01:45:37,31K,+458.2%
207,user8687391766990,D5fX5odRyTMnpzMw6ySHreik8cLyu3D3hWFTa5W7pump,184.6%,184.6%,184.6%,156,76.5K,19.6K,26.12,44,50s,33.78%,0%,-,,2024-11-20 01:45:37,27K,+391.5%
208,Just a chill trump,7kefE4unANaSXwYQugHLtCwh5wsezXspuEtPBr7Bpump,219.6%,219.6%,219.6%,103,12.2K,21K,23.77,69,4min,16.37%,1.76%,-,https://t.me/JustAChillTrump,2024-11-20 01:45:37,14.2K,+216.8%
209,GET OUT,8qFe4zn7t38UPTV4PRkKzKczmEjRNhWVwPWGjkkTpump,277.1%,277.1%,277.1%,103,50.8K,40.5K,36.06,45,3min,26.79%,0%,-,,2024-11-20 01:45:37,29.4K,+273.2%
210,Mahashmashana,AozNgeRwwhb8ufHoAvcGajXKFGuFzV44dBT1KAYKpump,169.7%,209%,209%,176,7.8K,21.3K,24.02,78,5min,35.4%,0%,-,,2024-11-20 01:45:37,14.1K,+204.3%
211,iPhone Cat,81oEN13mhbTX5eqf3FcHJHt7WVXfd7ScKuuowtwxpump,250.7%,672.7%,672.7%,287,16.8K,51.3K,49.56,66,13min,26.73%,0%,-,,2024-11-20 01:45:37,34.3K,+234.8%
212,Im Just A Girl,Afovg7V9CugGwmKDDxFrf9H42sAG1hmiSikWgiL2pump,203.5%,478.6%,478.6%,133,10.6K,38.8K,28.64,40,13min,30.68%,0%,-,,2024-11-20 01:45:37,26K,+203.5%
213,WHO DID?,4147dQxKLQWfk99ZhjKmMUJHaZ1AXmHyjNH9qWiypump,289.9%,289.9%,289.9%,109,43.2K,26.3K,26.64,41,1min,38.26%,4.46%,-,,2024-11-20 01:45:37,28.7K,+425.7%
214,TikTok Dog,D1wFRwBtSEmGJ3rVvpmXu2eWGVZVrWXTdCrUtUxjpump,1319.3%,1319.3%,1319.3%,123,42.1K,95K,78.69,65,1min,41.68%,3.46%,-,,2024-11-20 01:45:37,88.3K,+1319.3%
215,Suspect...,HQDEa4qEwM2WnDHNMypPKBYhY2Akc1dNQo6Wdg8Apump,628.7%,628.7%,628.7%,135,29K,51.1K,42.3,79,2min,40.35%,8.25%,-,,2024-11-20 01:45:37,32.3K,+460.6%
216,NOD CAT,8WcTGNhrdgemJG3U2ahsMjMxgnbuJDPMu2sZDYREAWUG,522.3%,522.3%,522.3%,137,11K,42.1K,42.93,139,1min,12.49%,0.06%,-,https://t.me/Nod_CTO,2024-11-20 01:45:37,34.3K,+506%
217,Asian Midget Singing Brothers,2LVzrMPLvppuZiNn2bqSLUqshedmyxNafVpNnUj7pump,323.7%,323.7%,323.7%,124,23.4K,30.3K,25.37,77,1min,35.06%,0%,-,,2024-11-20 01:45:37,15.2K,+212.4%
218,TikTok Dog,Bw1MfeDC1A9dPThnecUkNX3FoTuFwSGs9fK9V6AUpump,554.3%,554.3%,554.3%,110,47.9K,68.1K,34.01,67,1min,21.86%,0%,-,,2024-11-20 01:45:37,56.2K,+540.5%
219,HEHEHEHA,2DbtuiUdnxJzq1gQfzZ4FE8oWdStYTFyvAwH9k2jpump,1325.4%,1325.4%,1325.4%,153,66.1K,95.2K,64.4,94,1min,44.17%,2.79%,-,,2024-11-20 01:45:37,88.5K,+1325.4%
220,Just a rage guy,BeL84JWZJ3xNyPtqqAGjrk7vAgenrZbQaXYSX772pump,220.2%,475.2%,475.2%,110,15.4K,42.7K,48.48,52,11min,25.76%,0%,-,,2024-11-20 01:45:37,29.4K,+220.2%
221,Oh Say Less,BhbEF9HogAvaHcqBSiZuR1k93zYYN4HstbRS4vEcpump,246.5%,551.5%,551.5%,112,23.6K,43.7K,21.89,53,18min,31.05%,0%,-,,2024-11-20 01:45:37,30.7K,+256.5%
