row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
362,バーディーBirdie,uB9eyNxbxttxf5W95dUjtuPK9ApDznnfWadPa1cpump,631.2%,631.2%,631.2%,113,12K,46.4K,50.77,44,1min,34.03%,3.46%,-,https://t.me/BirdePortal,2024-11-16 05:45:15,39.3K,+619.5%
363,apachecn AI,7vq2tZzTMmRzknLXttXq4DFidTLnpe2YhQG3WoKHpump,226.9%,226.9%,226.9%,186,30.5K,20.8K,17.19,59,3min,26.02%,0%,-,,2024-11-16 05:45:15,13.7K,+215.1%
364,BTC injected into Mouse DNA,5CaBnUHnKrSAxfG9hJjTPAizk58joUxGvfD7U393pump,240.4%,1119.9%,1119.9%,449,61.2K,77.9K,70.5,160,7min,30.08%,0%,-,,2024-11-16 05:45:15,50.1K,+224.5%
365,The DOGE,2biticGnqX3hAKSB9B8a57YjVNkmUtWWwYZ8VyJYpump,288.3%,288.3%,288.3%,120,27.3K,25K,22.05,50,1min,31.99%,0%,-,,2024-11-16 05:45:15,16.7K,+259.2%
366,first drawings of the moon,4M6Y3pMnSLMH9RdFu86L5E6Cj1L2csNqyTqanmKxpump,203.6%,220.6%,220.6%,152,20.1K,20.5K,21.93,46,5min,24.92%,0.03% Buy More,-,,2024-11-16 05:45:15,13K,+202.7%
367,Founder and mascot of scihub,E5geNpu5wKMbumtMfQZVWJBXRNFAZMgxD9pprEfjpump,267.6%,804.1%,804.1%,198,42.8K,57.5K,41.84,109,8min,29.34%,0%,-,,2024-11-16 05:45:15,40.6K,+259.6%
368,Pablo,3PvrqdpBifAhN9qy35ynb7GcBctLg3mjrZXX35Brpump,257.4%,257.4%,257.4%,104,18.4K,22.7K,26.77,68,1min,33.92%,3.46%,-,,2024-11-16 05:45:15,14.6K,+229.9%
369,Murad Diamond Hands,Fmuwf92pMGmRaWRHBVma4T98B7Q1XkMjZ6PWpKmXpump,492.8%,492.8%,492.8%,115,10K,37.6K,43.77,184,1min,32.35%,0.1%,-,,2024-11-16 05:45:15,31.2K,+491.6%
370,HIRANA,5itnBJk1DZkWFf4vmSQvdpfcMeUr8QJUqPKqRmURpump,141.3%,141.3%,141.3%,110,46.6K,23.7K,50.78,45,4min,28.08%,0%,-,https://t.me/HIRANAOnSola,2024-11-16 05:45:15,31.2K,+317.6%
371,DNA/GOATSE/NE,GQBUuouzp358kpgvzuuCyjZjSDdVid6Sog5CQqo6pump,202.7%,372.3%,372.3%,225,30.2K,38.6K,49.08,186,15min,21.87%,0%,-,,2024-11-16 05:45:15,25.8K,+201.3%
372,AI in Medicine,3LDJHhjCMRSFAcfvW82oSkrkvG5vvy1XAnCE1Qcapump,531.4%,531.4%,531.4%,108,31.9K,54.2K,55.97,46,3min,32.2%,7.85% Sell Part,-,,2024-11-16 05:45:15,44.1K,+513.7%
373,SquirrelDalesol,ENY6gSzHmiF6EbEM2GxMG3GuAftfc8MUKQJJtx84pump,219%,444.9%,444.9%,254,46.5K,67K,62.85,104,10min,32.3%,23.06% Sell Part,-,,2024-11-16 05:45:15,45.3K,+215.8%
374,PumpFun DNA,6WSyMrBYL59SZPjZ68g7oWKh2B6PqbRh2KfgaXiPpump,517%,517%,517%,104,34.6K,54.3K,52.09,46,4min,26.14%,0%,-,,2024-11-16 05:45:15,45.5K,+517%
375,Dodo Ceo,AYBoEFbjh6YrfLXicLu8te3MZhVgwQr4XzZeuZyLpump,530.6%,530.6%,530.6%,162,10.2K,39.9K,44.87,201,2min,9.22%,0.04%,-,,2024-11-16 05:45:15,33.2K,+525.3%
376,OneManArmy,qhrtFaboPyM1n5yRJh3jnJNYEZxpFq3dFzKPrfxpump,226.7%,226.7%,226.7%,102,22.9K,21K,25.79,52,3min,22.4%,0%,-,,2024-11-16 05:45:15,14.6K,+226.7%
377,THEY SAID HE WAS DONE FOREVER,Go8Hy6CfdB3RZmwActt79QTL7Kr6WG8YuGzR54TGpump,273.4%,273.4%,273.4%,111,24.4K,23.6K,27.33,55,2min,33.27%,3.46%,-,,2024-11-16 05:45:15,16.1K,+255.2%
378,MEMECOIN DNA,GSukHsewzQAwCMpsdY2aZzkj1Pxf7fmvXDzr5b7Rpump,398.8%,398.8%,398.8%,195,45K,32.6K,10.41,39,3min,34.68%,0%,-,,2024-11-16 05:45:15,22.7K,+347.6%
379,ScootCat,4aCAbL7SU6Raoa1XBYTt1k51eVG9PAMGQHXT82Vupump,387.8%,387.8%,387.8%,118,14.8K,31.4K,38.32,54,3min,32.38%,5.11%,-,,2024-11-16 05:45:15,22K,+341.3%
380,bci/acc,B2BAHJKYUzrXJSvWawwoJRr9DrfgoYKV7oUjfXDKpump,133.4%,133.4%,133.4%,113,29.7K,15K,25.87,27,2min,25.73%,0%,-,,2024-11-16 05:45:15,16.3K,+253.2%
381,Pablo,3PvrqdpBifAhN9qy35ynb7GcBctLg3mjrZXX35Brpump,301.7%,552.2%,552.2%,150,28.8K,41.3K,41.06,116,9min,25.71%,3.46%,-,,2024-11-16 05:45:15,30.8K,+306%
382,FRANKENPEPE,3MCNsqRvkVGxosippXJH4HPxYZQ1iTQBG7nqLrXipump,492.5%,492.5%,492.5%,107,9.8K,37.7K,44.08,177,1min,12.74%,0.03%,-,,2024-11-16 05:45:15,31.5K,+494.4%
383,Zelga The Space Dummie,HprUrG6G36FYVQCvNY71jFx6BoPNYT7b3CXZ7oTqpump,494%,494%,494%,109,20.6K,38.4K,50.78,59,2min,35.84%,2.55% Sell Part,-,,2024-11-16 05:45:15,37.9K,+585.6%
384,MEMECOIN DNA,zPuLBjeD9jnMkn94DRwWVFzqbu3qiBo2NiR6BEwpump,328.9%,328.9%,328.9%,105,48.2K,42.3K,43.21,21,3min,27.12%,0%,-,,2024-11-16 05:45:15,30K,+304.5%
385,Wink Solana,DEDCEWYmQenHXThWFKxCjihfqCk58UtAbukjibPDpump,288.1%,347.2%,347.2%,138,23.9K,29.2K,21.51,6,11min,31.04%,0%,-,https://t.me/winkitblink,2024-11-16 05:45:15,23.3K,+309%
386,Frog DNA,7xGjNEZzGfdz9W5DfGqy1dR8tYbkDXsywATkANSRpump,262.9%,518.2%,518.2%,269,81.4K,63.3K,52.96,66,7min,27.15%,0%,-,,2024-11-16 05:45:15,50.5K,+289.5%
387,SUDAN,BA9FtDerqvFVREFcYRHimiibEwm6Km3e3W8XdmPmpump,205.6%,396.3%,396.3%,192,14.4K,32K,37.67,140,10min,22.61%,0%,-,,2024-11-16 05:45:15,21K,+200.6%
388,Crypto Dad,2R5z65vXiJ612o7toKXAR2UcqqZz2qtVsJFf2Etbpump,309%,309%,309%,120,26.7K,26.3K,15.4,55,1min,33.54%,0%,-,,2024-11-16 05:45:15,13.8K,+215.3%
389,Equinox Studios,YBX9buXiLt1Rt5isLB7jGNcEA5bmMzGd117f5jgpump,606.4%,606.4%,606.4%,105,11.9K,45.1K,48.92,50,1min,34.03%,3.46%,-,https://t.me/EquinoxOnSolana,2024-11-16 05:45:15,38.7K,+606.4%
390,SIND AI,72rT2163LpKQHG6MZZXRXegq1Vju2EQi8coccQHJpump,527.5%,527.5%,527.5%,107,21.1K,40K,35.84,58,1min,40.87%,3.46%,-,,2024-11-16 05:45:15,33.6K,+525.9%
391,OpenSci,FNvVo2rPu1pskqn92twPM5y5RfMwXLfHgWh5cAKZpump,511.9%,511.9%,511.9%,113,21.7K,40.3K,38.93,46,2min,38.01%,6.71%,-,,2024-11-16 05:45:15,33.4K,+507.7%
392,McDonald’s Mascot,4Hy1qvLozjMwrapV9AKfKNnT9zDVWR4s4XKZdU4Ypump,579.8%,608.6%,608.6%,132,19.2K,45.1K,40.54,49,9min,35.32%,3.46%,-,,2024-11-16 05:45:15,28.5K,+430%
393,PepeNut,8uRg9TNgtPukWGwQMRqQ53B64V96KD7f3FzADrDzpump,492.8%,492.8%,492.8%,103,9.9K,37.8K,43.63,191,1min,10.92%,0.01%,-,,2024-11-16 05:45:15,31.5K,+493.4%
394,Chub,4vLVPbe2WJhfXg3MbuAVNGqsaN6uVdJ1A8hpJon1pump,72.28%,221.7%,221.7%,307,46.4K,36.4K,39.12,25,5min,22.47%,11.69% Sell Part,-,,2024-11-16 05:45:15,24.5K,+216.1%
395,leaked ftx mascot,GfTKZ1DTgtJska5Njar6DxesP2pt5dqoHjjcAEYLpump,608.9%,608.9%,608.9%,139,42.2K,45.2K,64.69,77,58s,29.14%,3.46%,-,,2024-11-16 05:45:15,36K,+564.7%
396,First AI Made From DNA,7pdkfuhnEvX5cKJYk3VUvsGcvKM12J4Sg34uDhcCpump,301%,301%,301%,122,36.4K,25.7K,19.29,43,2min,33.79%,0%,-,,2024-11-16 05:45:15,14.1K,+219.9%
397,Pink,R79LggYXVdr5y2frwwo9Rt4aTpdGH56SKxJLC9Npump,543.4%,543.4%,543.4%,103,10.6K,39.6K,45.99,53,3min,26.59%,0%,-,https://t.me/pinkcoinsol,2024-11-16 05:45:15,33.4K,+542.4%
398,leaked ftx mascot,5zGCqmqNwMKwRVTXDVNWmQWhazNuWthi1XsaRQWJpump,488.1%,488.1%,488.1%,104,42.9K,57.9K,50.39,53,2min,27.67%,0%,-,,2024-11-16 05:45:15,44.4K,+451%
399,TRUTH,4yaSGJ9FVKE9bb4j2EMjddN8tn3ueNwysykNEG8xpump,581%,581%,581%,110,40.9K,58.7K,55.16,64,3min,21.48%,0%,-,,2024-11-16 05:45:15,43.4K,+503.2%
400,Free Fried Chicken,DkPkmgawMkR39ToTQbVynysCndQT2c3C6BJ3MjZnpump,480.7%,480.7%,480.7%,110,9.9K,36.9K,43.24,185,1min,9.36%,0.03%,-,,2024-11-16 05:45:15,30.5K,+479.9%
401,Eva,Ux4LvAF5vSk27ZnPkTDigR9RhhGtDqG2LhyFnqGpump,616%,616%,616%,106,11.6K,45.5K,46.5,49,1min,34.03%,3.46%,-,,2024-11-16 05:45:15,38.4K,+604.6%
402,bald eagle,B53xHM2kfXXrboohax7bZ4QgGFKn5xgx2sQYfSLApump,250.9%,250.9%,250.9%,166,12.9K,23K,17.47,76,4min,24.13%,0%,-,,2024-11-16 05:45:15,14.1K,+215.6%
403,Degen's DNA,EbdQmKfhwyM73YYYdSxx66DC8GgtQXUZcDDM6nD3pump,560.3%,560.3%,560.3%,104,33K,58.2K,58.48,55,4min,36.6%,0%,-,,2024-11-16 05:45:15,46.8K,+530.2%
404,Gus The Lost Penguin,CnEL8nmTTEStfKidVdH8kjbLytPMsqkYg2o1C4nqpump,188.2%,215.5%,215.5%,120,19.9K,20.1K,20.1,73,5min,23.28%,3.46%,-,,2024-11-16 05:45:15,14.6K,+209.9%
405,The Dog Saved by DNA,EagjDNRUn8kRWqcNF1mRPV5S4Prp9apmoutuhQXMpump,240%,240%,240%,107,24K,21.6K,30.05,38,3min,35.32%,0%,-,,2024-11-16 05:45:15,18.2K,+287.7%
406,TwoVolt,DYWw3QrM2Vdf2EH4GCv6tspJJ69wUtA3R5Q1VNDApump,206.7%,206.7%,206.7%,104,18.4K,20.3K,26.17,60,2min,33.43%,7.64%,-,,2024-11-16 05:45:15,13.4K,+201.7%
407,Phantom wallet Mascot,LsYNy4isGEm2YZWcz9iSpZEiLV8Pb1UTQutpzbtpump,701.2%,701.2%,701.2%,118,12.6K,50.9K,49.14,46,1min,34.03%,3.46%,-,,2024-11-16 05:45:15,43.5K,+684.3%
408,1Point618,5s3yGH4hhrw4b3BL931ZN5BqYUzm4KD22tj7krZcpump,499.7%,499.7%,499.7%,158,9.9K,38.1K,42.69,197,2min,9.23%,0.06%,-,,2024-11-16 05:45:15,31.1K,+489.5%
409,AMR,5kN66D7edFA6KmTTaqyEynY16YFhFnHRv1AE4qBTpump,236.8%,236.8%,236.8%,112,7.9K,22.1K,22.24,89,2min,27.14%,0%,-,,2024-11-16 05:45:15,14.8K,+225.5%
410,scihub mascot,5ZP13KiVrkGRhfbCCxAN9imDpgbWDdmg4GciYFyxpump,315.2%,315.2%,315.2%,120,18.8K,26.3K,23.22,77,1min,29.08%,3.29%,-,,2024-11-16 05:45:15,15.6K,+246%
411,KOKO,Aehjq52VwuRYodx7GSN2uo8vffV3DCAC9RdPyPsPpump,223.3%,223.3%,223.3%,126,22.4K,39.8K,42.7,57,4min,44.7%,37.71% Sell Part,-,,2024-11-16 05:45:15,26.8K,+217.1%
412,ACT 0: The Unknown,3WWuw8Hq2sN9vzssgkhTJTaF17JJGxTkXKjt63m6pump,228.7%,317.8%,317.8%,105,22.4K,27.5K,20.36,48,6min,31.81%,0%,-,,2024-11-16 05:45:15,18.6K,+223%
413,TwoVolt,DFnXT4q77s5e5KutkVVdm4nX35YESzZL5oNNjutppump,411.6%,411.6%,411.6%,109,36.6K,50.3K,54.33,47,3min,30.87%,0%,-,,2024-11-16 05:45:15,39.4K,+400.8%
414,Pepsiman,BNHQaSQd3HRBdC1Q1ny44dqVkp7gpzCBJ581uhcqpump,328.3%,328.3%,328.3%,118,20.5K,27.3K,30.1,50,3min,34.56%,3.63%,-,,2024-11-16 05:45:15,18.2K,+286.4%
415,HeroOfSolana,HahQ5sCYTZGoVxo4VSoFEt7bfCW8w5fRZTuXwwuspump,687.3%,687.3%,687.3%,106,26.9K,50.9K,68.92,62,3min,28.33%,0%,-,,2024-11-16 05:45:15,41.9K,+647.9%
416,Venus Two Face Cat,4dkpZNNAT4Mg6DghPYLTpQoPoZ1CX6y8bda24MRQpump,234.5%,244.7%,244.7%,117,16K,22.2K,25.74,21,7min,29.26%,0%,-,https://t.me/+zIHkIFiRZqc5NjVi,2024-11-16 05:45:15,14.7K,+221.3%
417,bioRxiv,7aJs6HyF4tgsCmMPX2YAh9YhBHzfr8AZSBnePZwbpump,221.5%,266.6%,266.6%,112,13.2K,22.9K,21.85,76,5min,24.87%,1.76%,-,,2024-11-16 05:45:15,15.8K,+221.5%
418,BULL LUNA CLASSIC,6cRcRnV5PYUaJFaxyqsK2hEpykp6VXDPXZWSTCHMpump,488.6%,488.6%,488.6%,124,9.7K,37.4K,43.35,190,1min,10.32%,1%,-,,2024-11-16 05:45:15,31.1K,+488.4%
419,scihub mascot,5ZP13KiVrkGRhfbCCxAN9imDpgbWDdmg4GciYFyxpump,332.2%,1326.1%,1326.1%,197,38.3K,90.5K,85.01,116,7min,29.67%,0%,-,,2024-11-16 05:45:15,69.3K,+328.4%
420,STUD,G9yFMPzLEf4Tu5H8qbsLYqFC9JwQkp7Abjr6XRSzpump,313.9%,313.9%,313.9%,142,25.5K,28.9K,27.11,44,4min,27.61%,0%,-,,2024-11-16 05:45:15,16.6K,+238.4%
421,First Ever SCIHUB Mascot,Dfncuyf5axWFVYcheK82A5bPgoaFJgeMeCdmf5TMpump,263.2%,263.2%,263.2%,181,46.4K,23.1K,9.94,43,3min,40.65%,3.46%,-,,2024-11-16 05:45:15,16K,+252.3%
422,Sci-Hub Dog,6WiZ9Zfx9mvFNqR86PWvuDxLKWSSZ9hUh9sCypB7pump,284.6%,284.6%,284.6%,115,28.8K,24.4K,23.46,60,1min,30.52%,0%,-,,2024-11-16 05:45:15,16.7K,+263.6%
423,Vibe Dog,7JCjks4NFoKwjG6jUs9XNokvW8qWbVCrDjxAeEvpump,363.5%,363.5%,363.5%,108,46.3K,29.7K,35.58,60,2min,31.64%,4.56%,-,,2024-11-16 05:45:15,22K,+343.7%
424,fan art,4YMwTbmuXkQovTWKpZ9Q7jc3R6yqyoKh26PFhjo3pump,247.8%,247.8%,247.8%,113,27.8K,22.1K,12.56,43,1min,30.4%,3.46%,-,,2024-11-16 05:45:15,14.6K,+229.6%
425,bitcola,7EUGju7nLPJP374RTUD9hhRceJVRWVKb2nQ9uGKVpump,222.8%,222.8%,222.8%,106,20.3K,21.7K,37.17,64,48s,31.27%,0%,-,,2024-11-16 05:45:15,15.6K,+231.6%
426,SOL MASCOT Tolys Cat,13qL4MUDUxVQnJMrQKqcKBXUAeFuux9AXBsaAg8Tpump,759.4%,759.4%,759.4%,108,5.8K,54.5K,54.82,20,2min,14.11%,3.46%,-,,2024-11-16 05:45:15,46.9K,+739.7%
427,BITCOKE,EqNkAKVKSEgjyTu8cpUJ8Bqe1EzVy9K4a7vdTRMzpump,445%,445%,445%,146,44.4K,34.9K,11.68,66,1min,36.12%,0%,-,,2024-11-16 05:45:15,15K,+233.7%
428,eVTOL,3QQZCMQakree2EH7pzJJ7bGAC5iDxrJnpF8rYhtgpump,230%,230%,230%,102,8.3K,21.6K,25.69,78,3min,30.59%,0%,-,,2024-11-16 05:45:15,15K,+230%
429,Dev Is My Squirrel,4rv791zfxPZ6JETpUYKX8Xp1SnCapj5UcigNkqyqpump,274.9%,274.9%,274.9%,103,47.1K,23.7K,20.02,34,3min,25.26%,0%,-,,2024-11-16 05:45:15,17.4K,+274.9%
430,bitcola,HQWN7F99NK3mTR8m9E5Q1e2qJWRUL23C7qvkA9GMpump,232.6%,232.6%,232.6%,106,26.8K,30.5K,27.99,48,2min,24.3%,0%,-,,2024-11-16 05:45:15,21.2K,+231.5%
431,SCI HUB CAT,Atf6JNGRruZFpG5EvEo3St1Q5z1sdxnmqwpxptCjpump,239.1%,239.1%,239.1%,115,30.1K,22.1K,44.88,30,3min,29.28%,0%,-,,2024-11-16 05:45:15,15.8K,+241.4%
432,PIRB,DLH8G63eJHV7Ku7TbEwE43vLCTyQN2Yr9Bd6kZWcpump,503.5%,503.5%,503.5%,108,10.2K,38.1K,45.12,186,2min,10.4%,0.08%,-,https://t.me/PIRB_ERC20,2024-11-16 05:45:15,31.7K,+502.7%
433,BITCOKE,FrK8A1VZwbG78i6rQHgYmecegnF7raV5WyPBkDB9pump,617.1%,617.1%,617.1%,122,61.4K,89K,59.37,91,1min,55.2%,12.94% Sell Part,-,,2024-11-16 05:45:15,62.8K,+506.2%
434,Toom Archives,aEZHUUHxMzLpeqXoFkGUm7qT1yVT5Zu6sPyYbetpump,671.6%,671.6%,671.6%,118,13.5K,48.6K,50.64,46,1min,34.03%,3.46%,-,https://t.me/ToomArchives,2024-11-16 05:45:15,42.1K,+667.9%
435,SCIHUB RAVEN NAME,FBSbLboNntWx1T364rphkCerSBTcMkqprZCyvv5ipump,175.8%,175.8%,175.8%,114,29.2K,17.9K,20.84,40,1min,31.26%,0%,-,,2024-11-16 05:45:15,15.1K,+232.6%
436,First Tokenized DNA,E6qJUuLg3bvHAowZyn8UmwSSwVTZb1zdtjPJNM73pump,132.2%,281.5%,281.5%,138,17.8K,24K,34.4,55,7min,32.87%,0%,-,,2024-11-16 05:45:15,19.7K,+239.6%
437,Cthulhu AiGod,6AxxDpe2SdmusWymqcsfSUeTsBEitFwXGUvzw7Rbpump,595.9%,595.9%,595.9%,117,16K,43.2K,25.65,33,4min,28.67%,1.76%,-,,2024-11-16 05:45:15,27.8K,+447.6%
438,Betty,8EtbvCeoR1QEpPRViZB9zKTwVwydTVJWWfuDKWYspump,231.2%,231.2%,231.2%,110,7.6K,21.6K,23.43,73,2min,31.48%,0%,-,,2024-11-16 05:45:15,15K,+229.8%
439,BitCoffice,Ds5boWJW6MP67A7kuFdt83mSJEV8c7TuGQ7medrrpump,195.8%,195.8%,195.8%,105,21.2K,19.2K,15.53,49,1min,23.79%,0%,-,,2024-11-16 05:45:15,14.9K,+228.7%
440,ViMusk,GwX1sMwUrKgz7q8ovDiZtZ49jUHQcqHCQSPtQKpRpump,514.1%,514.1%,514.1%,118,10.1K,38.7K,43.89,178,1min,13.71%,0.02%,-,,2024-11-16 05:45:15,32.3K,+513%
441,PoopToken,z6oW6ndTDQMFBiKV1siGUuZPqsNXf2SVDN8pfEcpump,206.2%,206.2%,206.2%,186,30.5K,34.3K,39.14,45,3min,35.17%,23.78% Sell Part,-,,2024-11-16 05:45:15,23K,+205.5%
442,AAACAT,5sUjbnCH4um3T4XWVnbK4e69LcnucA6C6rkpWLHkpump,213.4%,213.4%,213.4%,103,27.8K,38.2K,32.12,53,2min,32.91%,22.63% Sell Part,-,,2024-11-16 05:45:15,25.8K,+211.6%
443,CORE,32rezAgK9wjoYZDeaaBdDAbSqDuRHyLTSVLZPSWXpump,386.2%,386.2%,386.2%,107,39.4K,49.4K,55.52,58,2min,21.87%,0%,-,,2024-11-16 05:45:15,38.2K,+376.5%
444,BLUR WORLD,Go5mLit5L1X9HCtUicdGPxYxRk4QVRcJLZssSdCQpump,267.2%,267.2%,267.2%,111,22.6K,25.4K,14.27,45,2min,36.92%,12.62%,-,,2024-11-16 05:45:15,17.8K,+258%
445,Pixel by MMAI,5AQ8Hjqx4HDenvfc1zYpSKPvKnmXJ9oyHgGfoH5Ppump,348.5%,348.5%,348.5%,124,25K,29.1K,32.28,65,2min,40.89%,6.71%,-,,2024-11-16 05:45:15,22.9K,+352.7%
446,BitSprite,68o3mWTs1Ja5W3YKPxq9U8xMFrkfm9sSsZpY8m51pump,256.2%,342.1%,342.1%,111,32K,28.8K,18.85,36,8min,32.03%,0%,-,,2024-11-16 05:45:15,20.5K,+254%
447,BITPEPSI,32cMtHM9QmzxgErpn4WcYU4NTPLy2dfDB4GHHpyepump,464.7%,464.7%,464.7%,103,18.2K,35.1K,42.19,59,3min,41.2%,2%,-,,2024-11-16 05:45:15,28.9K,+464.7%
448,Clayton the Cat,CJGf8btzK7PYCTQwwY5ocdfbJzBXVimTzsVuhKPzpump,802.7%,802.7%,802.7%,158,62.8K,57K,49.48,89,1min,30.7%,3.46%,-,,2024-11-16 05:45:15,43.2K,+684.5%
449,Bitwine,3VMLsZJv3Z2qrkgamJBFDYnPLwDuaoXPU7vKrqXgpump,280%,280%,280%,110,25.8K,24K,32.65,40,2min,35.8%,3.46%,-,,2024-11-16 05:45:15,19.3K,+305.9%
450,Flappy Duck,dV3iuURhoNPUCp6JhxQcY7P5LJaqUadzNm24ttMpump,266.4%,266.4%,266.4%,109,19K,22.8K,19.06,68,2min,26.13%,1.76%,-,https://t.me/flappyduckonsol,2024-11-16 05:45:15,14.5K,+232.9%
451,Bitcoin Coffee,94XRJTrhSgEFzd9tVoELWdG2Xx2gJfXseD7Nuc3Hpump,353.9%,353.9%,353.9%,129,25.9K,28.7K,32.64,80,1min,26.56%,0%,-,,2024-11-16 05:45:15,23.7K,+374.8%
452,BitCoffice,Ds5boWJW6MP67A7kuFdt83mSJEV8c7TuGQ7medrrpump,123.8%,1037.2%,1037.2%,497,61.8K,73.9K,71.73,394,13min,17.22%,0%,-,,2024-11-16 05:45:15,55.8K,+202.5%
453,BTCchampagne    🍾,4itZ37evV8rHGzQEoYjWMKEHcbbEeVfo6yz4wAQspump,209.9%,209.9%,209.9%,107,21.3K,20.9K,25.8,33,4min,26.24%,0%,-,,2024-11-16 05:45:15,13.7K,+203.4%
454,Space Penguins,7FBeyScjzMbYYYQrfWXiQE9LFev3tZMjCThJEYWypump,574%,574%,574%,112,11K,42.5K,43.2,196,1min,11.63%,0.13%,-,,2024-11-16 05:45:15,36.5K,+577.9%
455,NEW AI TAPCGPT,AxVGMoPiL8sYrKrZzAEAyVZahNnnrdZnDHv9gCDnpump,272.2%,272.2%,272.2%,125,37.8K,23.7K,22.62,56,1min,35.34%,0%,-,,2024-11-16 05:45:15,16K,+251.2%
456,bitcola,46YGstxVvEByvWP54yTwKNtsmW35K1yzDXidaxo3pump,280.3%,280.3%,280.3%,106,28.8K,34.1K,28.08,51,3min,24.27%,0%,-,,2024-11-16 05:45:15,22K,+245.9%
457,ESPN NEW AI AVATAR,FM2X84xMyzmXXhnM6rRb9aErjeuVY75EFBGRLEDmpump,311%,311%,311%,136,47.1K,26.1K,24.05,43,1min,36.28%,0%,-,,2024-11-16 05:45:15,17.3K,+272.6%
458,New Microsoft AI Agent,ArJKZtmZizkh1ThgFC1ypFVkgPByatL2TXBZtyG6pump,196.6%,196.6%,196.6%,108,30.9K,19.9K,29.26,26,4min,30.12%,0%,-,,2024-11-16 05:45:15,14.8K,+219.9%
459,BabyCate,uDXNCgN1oHwmrZTifH4pyuLGPGvuH6pyoDjcsvmpump,487.3%,487.3%,487.3%,127,9.7K,37K,43.38,180,2min,14.25%,1.36%,-,https://t.me/babycatebsc,2024-11-16 05:45:15,30.7K,+486.7%
460,goblin,FjrZBXLJLR27585caVm9b6Aa6Rh99EeCH9hQPsXEpump,269.9%,532.3%,532.3%,104,21.8K,64.3K,63.7,43,5min,33.81%,0%,-,,2024-11-16 05:45:15,46.6K,+268.1%
461,Sci-Lepidosiren paradoxa,6i2fqykc9DwPpL27yZsJg4SX58xRsdkkZgy2t8rDpump,202%,202%,202%,121,20.9K,18.7K,18.91,43,2min,33.53%,0%,-,,2024-11-16 05:45:15,12.8K,+207.7%
462,LILA,8fpxgbATvYwd4ATLrKTCSwMXx5HjMcFkeea7UizSpump,467.3%,467.3%,467.3%,106,9.3K,35.6K,42.11,183,1min,10.71%,0.17%,-,,2024-11-16 05:45:15,29.2K,+466.2%
463,First Nvidia AI Birds,2swPn9cbiCS7PdaoPrJhqhW8WB3h1k5ENEHzfsZAvmKj,706.3%,706.3%,706.3%,119,12.4K,50.3K,49.51,48,2min,38.44%,0%,-,,2024-11-16 05:45:15,40.8K,+654.4%
464,Bitring,2m2JUMAYJJJ3AUFiERdNhT1h8bXckWxHFv1tKQt9pump,260.8%,295.3%,295.3%,136,20.5K,24.2K,15.52,36,9min,20.48%,0.45% Buy More,-,,2024-11-16 05:45:15,19.4K,+287.5%
465,ㅤ,33F29jkFU1x5JTjeZUo1GAjUFNGvi4eUPbbLUZuDpump,626.5%,626.5%,626.5%,149,29.3K,47.1K,16.34,89,1min,31.46%,0%,-,,2024-11-16 05:45:15,36.4K,+561.3%
466,Trump's New Squirrel,FW3XHfwZj7c68FBwgPDMNRT7iQFb5ztDMveAD2uwpump,527.7%,527.7%,527.7%,159,42.2K,40.8K,30.03,108,1min,30.19%,4.8% Sell Part,-,,2024-11-16 05:45:15,33.1K,+509.1%
467,Jumping Off The Ivory Tower,8y1QRDrqELYbYUXvH7iXdzPMaQTzqxjNxNLJz2uZpump,224.4%,224.4%,224.4%,114,14.1K,19.9K,20.69,70,4min,29.96%,0.57%,-,,2024-11-16 05:45:15,13.6K,+221.8%
468,ghgy,9mToL7n5ehjC2WABtthy4DrSFd9oFDXe4251nip45KmH,697.5%,697.5%,697.5%,114,12.7K,49.7K,45.34,42,2min,36.6%,0%,-,,2024-11-16 05:45:15,39.6K,+635.4%
469,ASM,AkS94WpYGL58xoDXkQHHes4Vvg5Z1p2KLRMuDoWQpump,260%,428.6%,428.6%,146,30K,33.2K,24.96,24,10min,29.4%,3.45% Buy More,-,,2024-11-16 05:45:15,29.3K,+318%
470,New A16Z AI,BsnfqPnsjZhsZuCrkHSU2TbxEiKUTrvnNz29iY238y1z,505.1%,505.1%,505.1%,106,12.5K,37.9K,42.7,49,1min,38.44%,0%,-,,2024-11-16 05:45:15,31.6K,+505.1%
471,Dogecast,FkqX7T2HE87H79uG8KDKSyQVvYH9mzbpjSVzg3ygpump,501.5%,501.5%,501.5%,141,11.1K,37.9K,44.2,166,3min,10.92%,0.01%,-,https://t.me/DogeCastETH,2024-11-16 05:45:15,31.2K,+496.6%
472,titan,7uinjUjhSWQUpxiwYiHQRAFAnNnZqKGYkY4nMs2rpump,453.3%,453.3%,453.3%,124,50.2K,35.2K,10.56,79,40s,34.69%,0%,-,,2024-11-16 05:45:15,29.8K,+468%
473,Object-oriented ontology,DxqQrJEVQtKHV6xbb9Q9yBeDR7nS2UpS7gnCicA9pump,232.4%,232.4%,232.4%,102,21.5K,20.9K,25.59,51,3min,29.66%,0%,-,,2024-11-16 05:45:15,14.6K,+232.4%
